title,link
Guo Jingjing,https://en.wikipedia.org/wiki/Guo_Jingjing
Jin Jong-oh,https://en.wikipedia.org/wiki/Jin_Jong-oh
Olga Korbut,https://en.wikipedia.org/wiki/Olga_Korbut
Janica Kostelić,https://en.wikipedia.org/wiki/Janica_Kosteli%C4%87
Kevin Kuske,https://en.wikipedia.org/wiki/Kevin_Kuske
Cate Campbell,https://en.wikipedia.org/wiki/Cate_Campbell
Simone Biles,https://en.wikipedia.org/wiki/Simone_Biles
Kosuke Kitajima,https://en.wikipedia.org/wiki/Kosuke_Kitajima
Lloyd Spooner,https://en.wikipedia.org/wiki/Lloyd_Spooner
Libby Trickett,https://en.wikipedia.org/wiki/Libby_Trickett
Darya Domracheva,https://en.wikipedia.org/wiki/Darya_Domracheva
Doina Ignat,https://en.wikipedia.org/wiki/Doina_Ignat
Kim Soo-Nyung,https://en.wikipedia.org/wiki/Kim_Soo-Nyung
Ryan Murphy (swimmer),https://en.wikipedia.org/wiki/Ryan_Murphy_(swimmer)
Elena Novikova-Belova,https://en.wikipedia.org/wiki/Elena_Novikova-Belova
Murray Rose,https://en.wikipedia.org/wiki/Murray_Rose
Viktor Sidyak,https://en.wikipedia.org/wiki/Viktor_Sidyak
Gunde Svan,https://en.wikipedia.org/wiki/Gunde_Svan
Leontien van Moorsel,https://en.wikipedia.org/wiki/Leontien_van_Moorsel
Katrin Wagner-Augustin,https://en.wikipedia.org/wiki/Katrin_Wagner-Augustin
Wang Meng (speed skater),https://en.wikipedia.org/wiki/Wang_Meng_(speed_skater)
Ben Ainslie,https://en.wikipedia.org/wiki/Ben_Ainslie
Vladimir Artemov,https://en.wikipedia.org/wiki/Vladimir_Artemov
Evelyn Ashford,https://en.wikipedia.org/wiki/Evelyn_Ashford
Janet Evans,https://en.wikipedia.org/wiki/Janet_Evans
Ian Ferguson (canoeist),https://en.wikipedia.org/wiki/Ian_Ferguson_(canoeist)
Ramón Fonst,https://en.wikipedia.org/wiki/Ram%C3%B3n_Fonst
Fu Mingxia,https://en.wikipedia.org/wiki/Fu_Mingxia
Yevgeny Grishin (speed skater),https://en.wikipedia.org/wiki/Yevgeny_Grishin_(speed_skater)
Jayna Hefford,https://en.wikipedia.org/wiki/Jayna_Hefford
Yana Klochkova,https://en.wikipedia.org/wiki/Yana_Klochkova
Hannes Kolehmainen,https://en.wikipedia.org/wiki/Hannes_Kolehmainen
Johann Olav Koss,https://en.wikipedia.org/wiki/Johann_Olav_Koss
André Lange,https://en.wikipedia.org/wiki/Andr%C3%A9_Lange
Greg Louganis,https://en.wikipedia.org/wiki/Greg_Louganis
Valentin Muratov,https://en.wikipedia.org/wiki/Valentin_Muratov
John Naber,https://en.wikipedia.org/wiki/John_Naber
Matti Nykänen,https://en.wikipedia.org/wiki/Matti_Nyk%C3%A4nen
Charles Pahud de Mortanges,https://en.wikipedia.org/wiki/Charles_Pahud_de_Mortanges
Mel Sheppard,https://en.wikipedia.org/wiki/Mel_Sheppard
Ecaterina Szabo,https://en.wikipedia.org/wiki/Ecaterina_Szabo
Alexander Tikhonov,https://en.wikipedia.org/wiki/Alexander_Tikhonov
Wang Nan (table tennis),https://en.wikipedia.org/wiki/Wang_Nan_(table_tennis)
Hayley Wickenheiser,https://en.wikipedia.org/wiki/Hayley_Wickenheiser
Venus Williams,https://en.wikipedia.org/wiki/Venus_Williams
Emil Zátopek,https://en.wikipedia.org/wiki/Emil_Z%C3%A1topek
Nikolay Zimyatov,https://en.wikipedia.org/wiki/Nikolay_Zimyatov
Győző Kulcsár,https://en.wikipedia.org/wiki/Gy%C5%91z%C5%91_Kulcs%C3%A1r
Ludger Beerbaum,https://en.wikipedia.org/wiki/Ludger_Beerbaum
Kathrin Boron,https://en.wikipedia.org/wiki/Kathrin_Boron
Chun Lee-Kyung,https://en.wikipedia.org/wiki/Chun_Lee-Kyung
Teresa Edwards,https://en.wikipedia.org/wiki/Teresa_Edwards
Natalie Geisenberger,https://en.wikipedia.org/wiki/Natalie_Geisenberger
Marcus Hurley,https://en.wikipedia.org/wiki/Marcus_Hurley
Li Xiaopeng (gymnast),https://en.wikipedia.org/wiki/Li_Xiaopeng_(gymnast)
Jon Olsen,https://en.wikipedia.org/wiki/Jon_Olsen
Stanislav Pozdnyakov,https://en.wikipedia.org/wiki/Stanislav_Pozdnyakov
Sanya Richards-Ross,https://en.wikipedia.org/wiki/Sanya_Richards-Ross
Viorica Susanu,https://en.wikipedia.org/wiki/Viorica_Susanu
Giorgio Zampori,https://en.wikipedia.org/wiki/Giorgio_Zampori
Simon Ammann,https://en.wikipedia.org/wiki/Simon_Ammann
Tobias Arlt,https://en.wikipedia.org/wiki/Tobias_Arlt
Fanny Blankers-Koen,https://en.wikipedia.org/wiki/Fanny_Blankers-Koen
Tamika Catchings,https://en.wikipedia.org/wiki/Tamika_Catchings
Dario Cologna,https://en.wikipedia.org/wiki/Dario_Cologna
Betty Cuthbert,https://en.wikipedia.org/wiki/Betty_Cuthbert
Tamás Darnyi,https://en.wikipedia.org/wiki/Tam%C3%A1s_Darnyi
Deng Yaping,https://en.wikipedia.org/wiki/Deng_Yaping
Harrison Dillard,https://en.wikipedia.org/wiki/Harrison_Dillard
Paul Bert Elvstrøm,https://en.wikipedia.org/wiki/Paul_Bert_Elvstr%C3%B8m
Anastasia Ermakova,https://en.wikipedia.org/wiki/Anastasia_Ermakova
Mohamed Farah,https://en.wikipedia.org/wiki/Mohamed_Farah
Sylvia Fowles,https://en.wikipedia.org/wiki/Sylvia_Fowles
Jenő Fuchs,https://en.wikipedia.org/wiki/Jen%C5%91_Fuchs
Kaori Icho,https://en.wikipedia.org/wiki/Kaori_Icho
Michael Johnson (athlete),https://en.wikipedia.org/wiki/Michael_Johnson_(athlete)
Robert Korzeniowski,https://en.wikipedia.org/wiki/Robert_Korzeniowski
Alvin Kraenzlein,https://en.wikipedia.org/wiki/Alvin_Kraenzlein
Lenny Krayzelburg,https://en.wikipedia.org/wiki/Lenny_Krayzelburg
Viktor Krovopuskov,https://en.wikipedia.org/wiki/Viktor_Krovopuskov
Lisa Leslie,https://en.wikipedia.org/wiki/Lisa_Leslie
Pat McCormick (diver),https://en.wikipedia.org/wiki/Pat_McCormick_(diver)
Al Oerter,https://en.wikipedia.org/wiki/Al_Oerter
Caroline Ouellette,https://en.wikipedia.org/wiki/Caroline_Ouellette
Jesse Owens,https://en.wikipedia.org/wiki/Jesse_Owens
Carlo Pavesi,https://en.wikipedia.org/wiki/Carlo_Pavesi
Matthew Pinsent,https://en.wikipedia.org/wiki/Matthew_Pinsent
Paulo Radmilovic,https://en.wikipedia.org/wiki/Paulo_Radmilovic
Henri Saint Cyr,https://en.wikipedia.org/wiki/Henri_Saint_Cyr
Vladimir Salnikov,https://en.wikipedia.org/wiki/Vladimir_Salnikov
Carl Schuhmann,https://en.wikipedia.org/wiki/Carl_Schuhmann
Shi Tingmao,https://en.wikipedia.org/wiki/Shi_Tingmao
Nicole Uphoff,https://en.wikipedia.org/wiki/Nicole_Uphoff
Lasse Virén,https://en.wikipedia.org/wiki/Lasse_Vir%C3%A9n
Thomas Wassberg,https://en.wikipedia.org/wiki/Thomas_Wassberg
Tobias Wendl,https://en.wikipedia.org/wiki/Tobias_Wendl
Serena Williams,https://en.wikipedia.org/wiki/Serena_Williams
Bärbel Wöckel,https://en.wikipedia.org/wiki/B%C3%A4rbel_W%C3%B6ckel
Zhang Yining,https://en.wikipedia.org/wiki/Zhang_Yining
Robert Garrett,https://en.wikipedia.org/wiki/Robert_Garrett
Thomas Burke (athlete),https://en.wikipedia.org/wiki/Thomas_Burke_(athlete)
Fritz Hofmann (athlete),https://en.wikipedia.org/wiki/Fritz_Hofmann_(athlete)
Swimming at the 2016 Summer Olympics – Men's 4 × 200 metre freestyle relay,https://en.wikipedia.org/wiki/Swimming_at_the_2016_Summer_Olympics_%E2%80%93_Men%27s_4_%C3%97_200_metre_freestyle_relay
Mijaín López,https://en.wikipedia.org/wiki/Mija%C3%ADn_L%C3%B3pez
Karin Enke,https://en.wikipedia.org/wiki/Karin_Enke
Gunda Niemann-Stirnemann,https://en.wikipedia.org/wiki/Gunda_Niemann-Stirnemann
Anastasiya Kuzmina,https://en.wikipedia.org/wiki/Anastasiya_Kuzmina
George Eyser,https://en.wikipedia.org/wiki/George_Eyser
Knut Holmann,https://en.wikipedia.org/wiki/Knut_Holmann
Ralph Rose,https://en.wikipedia.org/wiki/Ralph_Rose
Martina Sáblíková,https://en.wikipedia.org/wiki/Martina_S%C3%A1bl%C3%ADkov%C3%A1
Klaus Dibiasi,https://en.wikipedia.org/wiki/Klaus_Dibiasi
Georg Hackl,https://en.wikipedia.org/wiki/Georg_Hackl
Ralf Schumann,https://en.wikipedia.org/wiki/Ralf_Schumann
Sun Yang,https://en.wikipedia.org/wiki/Sun_Yang
Alberto Tomba,https://en.wikipedia.org/wiki/Alberto_Tomba
Johan Grøttumsbråten,https://en.wikipedia.org/wiki/Johan_Gr%C3%B8ttumsbr%C3%A5ten
Jackie Joyner-Kersee,https://en.wikipedia.org/wiki/Jackie_Joyner-Kersee
Kim Rhode,https://en.wikipedia.org/wiki/Kim_Rhode
Shane Gould,https://en.wikipedia.org/wiki/Shane_Gould
Li Ning,https://en.wikipedia.org/wiki/Li_Ning
Vreni Schneider,https://en.wikipedia.org/wiki/Vreni_Schneider
Daniela Silivaş,https://en.wikipedia.org/wiki/Daniela_Siliva%C5%9F
Leon Štukelj,https://en.wikipedia.org/wiki/Leon_%C5%A0tukelj
Pieter van den Hoogenband,https://en.wikipedia.org/wiki/Pieter_van_den_Hoogenband
Kenenisa Bekele,https://en.wikipedia.org/wiki/Kenenisa_Bekele
Niccolò Campriani,https://en.wikipedia.org/wiki/Niccol%C3%B2_Campriani
Deborah Compagnoni,https://en.wikipedia.org/wiki/Deborah_Compagnoni
John Flanagan (athlete),https://en.wikipedia.org/wiki/John_Flanagan_(athlete)
Gillis Grafström,https://en.wikipedia.org/wiki/Gillis_Grafstr%C3%B6m
Michael Groß,https://en.wikipedia.org/wiki/Michael_Gro%C3%9F
Tomas Gustafson,https://en.wikipedia.org/wiki/Tomas_Gustafson
Harry Hillman,https://en.wikipedia.org/wiki/Harry_Hillman
Maria Höfl-Riesch,https://en.wikipedia.org/wiki/Maria_H%C3%B6fl-Riesch
Katinka Hosszú,https://en.wikipedia.org/wiki/Katinka_Hossz%C3%BA
Alexander Karelin,https://en.wikipedia.org/wiki/Alexander_Karelin
Ingrid Krämer,https://en.wikipedia.org/wiki/Ingrid_Kr%C3%A4mer
Tamara Press,https://en.wikipedia.org/wiki/Tamara_Press
Myer Prinstein,https://en.wikipedia.org/wiki/Myer_Prinstein
Viktor Saneyev,https://en.wikipedia.org/wiki/Viktor_Saneyev
Ard Schenk,https://en.wikipedia.org/wiki/Ard_Schenk
Saori Yoshida,https://en.wikipedia.org/wiki/Saori_Yoshida
Jan Železný,https://en.wikipedia.org/wiki/Jan_%C5%BDelezn%C3%BD
Tirunesh Dibaba,https://en.wikipedia.org/wiki/Tirunesh_Dibaba
Katja Seizinger,https://en.wikipedia.org/wiki/Katja_Seizinger
Pyrros Dimas,https://en.wikipedia.org/wiki/Pyrros_Dimas
Ugo Frigerio,https://en.wikipedia.org/wiki/Ugo_Frigerio
Martin Sheridan,https://en.wikipedia.org/wiki/Martin_Sheridan
Michelle Smith,https://en.wikipedia.org/wiki/Michelle_Smith
Hjalmar Andersen,https://en.wikipedia.org/wiki/Hjalmar_Andersen
Kristin Armstrong,https://en.wikipedia.org/wiki/Kristin_Armstrong
Félicia Ballanger,https://en.wikipedia.org/wiki/F%C3%A9licia_Ballanger
Brooke Bennett,https://en.wikipedia.org/wiki/Brooke_Bennett
Mike Burton (swimmer),https://en.wikipedia.org/wiki/Mike_Burton_(swimmer)
Tony Estanguet,https://en.wikipedia.org/wiki/Tony_Estanguet
Archie Hahn,https://en.wikipedia.org/wiki/Archie_Hahn
Thorleif Haug,https://en.wikipedia.org/wiki/Thorleif_Haug
Sonja Henie,https://en.wikipedia.org/wiki/Sonja_Henie
Bud Houser,https://en.wikipedia.org/wiki/Bud_Houser
Vyacheslav Ivanov (rower),https://en.wikipedia.org/wiki/Vyacheslav_Ivanov_(rower)
Ivar Johansson (wrestler),https://en.wikipedia.org/wiki/Ivar_Johansson_(wrestler)
Kakhi Kakhiashvili,https://en.wikipedia.org/wiki/Kakhi_Kakhiashvili
Pertti Karppinen,https://en.wikipedia.org/wiki/Pertti_Karppinen
Tatyana Kazankina,https://en.wikipedia.org/wiki/Tatyana_Kazankina
Jean-Claude Killy,https://en.wikipedia.org/wiki/Jean-Claude_Killy
Eric Lemming,https://en.wikipedia.org/wiki/Eric_Lemming
James Lightbody,https://en.wikipedia.org/wiki/James_Lightbody
Paul Masson (cyclist),https://en.wikipedia.org/wiki/Paul_Masson_(cyclist)
Alexander Medved,https://en.wikipedia.org/wiki/Alexander_Medved
Debbie Meyer,https://en.wikipedia.org/wiki/Debbie_Meyer
Halil Mutlu,https://en.wikipedia.org/wiki/Halil_Mutlu
Tadahiro Nomura,https://en.wikipedia.org/wiki/Tadahiro_Nomura
László Papp,https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Papp
Marie-José Pérec,https://en.wikipedia.org/wiki/Marie-Jos%C3%A9_P%C3%A9rec
Toni Sailer,https://en.wikipedia.org/wiki/Toni_Sailer
Buvaisar Saitiev,https://en.wikipedia.org/wiki/Buvaisar_Saitiev
Félix Savón,https://en.wikipedia.org/wiki/F%C3%A9lix_Sav%C3%B3n
Peter Snell,https://en.wikipedia.org/wiki/Peter_Snell
Teófilo Stevenson,https://en.wikipedia.org/wiki/Te%C3%B3filo_Stevenson
Kamil Stoch,https://en.wikipedia.org/wiki/Kamil_Stoch
Naim Süleymanoğlu,https://en.wikipedia.org/wiki/Naim_S%C3%BCleymano%C4%9Flu
Áron Szilágyi,https://en.wikipedia.org/wiki/%C3%81ron_Szil%C3%A1gyi
Marianne Timmer,https://en.wikipedia.org/wiki/Marianne_Timmer
Yvonne van Gennip,https://en.wikipedia.org/wiki/Yvonne_van_Gennip
Ulrich Wehling,https://en.wikipedia.org/wiki/Ulrich_Wehling
Carl Westergren,https://en.wikipedia.org/wiki/Carl_Westergren
Shaun White,https://en.wikipedia.org/wiki/Shaun_White
Anita Wlodarczyk,https://en.wikipedia.org/wiki/Anita_Wlodarczyk
Michael Phelps,https://en.wikipedia.org/wiki/Michael_Phelps
Larisa Latynina,https://en.wikipedia.org/wiki/Larisa_Latynina
Marit Bjørgen,https://en.wikipedia.org/wiki/Marit_Bj%C3%B8rgen
Nikolai Andrianov,https://en.wikipedia.org/wiki/Nikolai_Andrianov
Ole Einar Bjørndalen,https://en.wikipedia.org/wiki/Ole_Einar_Bj%C3%B8rndalen
Boris Shakhlin,https://en.wikipedia.org/wiki/Boris_Shakhlin
Edoardo Mangiarotti,https://en.wikipedia.org/wiki/Edoardo_Mangiarotti
Takashi Ono (gymnast),https://en.wikipedia.org/wiki/Takashi_Ono_(gymnast)
Paavo Nurmi,https://en.wikipedia.org/wiki/Paavo_Nurmi
Birgit Fischer,https://en.wikipedia.org/wiki/Birgit_Fischer
Norway at the Olympics,https://en.wikipedia.org/wiki/Norway_at_the_Olympics
Sawao Katō,https://en.wikipedia.org/wiki/Sawao_Kat%C5%8D
United States at the Olympics,https://en.wikipedia.org/wiki/United_States_at_the_Olympics
Ryan Lochte,https://en.wikipedia.org/wiki/Ryan_Lochte
Dara Torres,https://en.wikipedia.org/wiki/Dara_Torres
Alexei Nemov,https://en.wikipedia.org/wiki/Alexei_Nemov
Natalie Coughlin,https://en.wikipedia.org/wiki/Natalie_Coughlin
Mark Spitz,https://en.wikipedia.org/wiki/Mark_Spitz
Matt Biondi,https://en.wikipedia.org/wiki/Matt_Biondi
Věra Čáslavská,https://en.wikipedia.org/wiki/V%C4%9Bra_%C4%8C%C3%A1slavsk%C3%A1
Viktor Chukarin,https://en.wikipedia.org/wiki/Viktor_Chukarin
Ireen Wüst,https://en.wikipedia.org/wiki/Ireen_W%C3%BCst
Carl Osburn,https://en.wikipedia.org/wiki/Carl_Osburn
Emma McKeon,https://en.wikipedia.org/wiki/Emma_McKeon
Carl Lewis,https://en.wikipedia.org/wiki/Carl_Lewis
Katie Ledecky,https://en.wikipedia.org/wiki/Katie_Ledecky
Aladár Gerevich,https://en.wikipedia.org/wiki/Alad%C3%A1r_Gerevich
Isabell Werth,https://en.wikipedia.org/wiki/Isabell_Werth
Akinori Nakayama,https://en.wikipedia.org/wiki/Akinori_Nakayama
Vitaly Scherbo,https://en.wikipedia.org/wiki/Vitaly_Scherbo
Ágnes Keleti,https://en.wikipedia.org/wiki/%C3%81gnes_Keleti
Polina Astakhova,https://en.wikipedia.org/wiki/Polina_Astakhova
Raisa Smetanina,https://en.wikipedia.org/wiki/Raisa_Smetanina
Allison Schmitt,https://en.wikipedia.org/wiki/Allison_Schmitt
Alexander Dityatin,https://en.wikipedia.org/wiki/Alexander_Dityatin
Stefania Belmondo,https://en.wikipedia.org/wiki/Stefania_Belmondo
Franziska van Almsick,https://en.wikipedia.org/wiki/Franziska_van_Almsick
Jason Kenny,https://en.wikipedia.org/wiki/Jason_Kenny
Hubert Van Innis,https://en.wikipedia.org/wiki/Hubert_Van_Innis
Unified Team at the Olympics,https://en.wikipedia.org/wiki/Unified_Team_at_the_Olympics
Valentina Vezzali,https://en.wikipedia.org/wiki/Valentina_Vezzali
Nadia Comăneci,https://en.wikipedia.org/wiki/Nadia_Com%C4%83neci
Australia at the Olympics,https://en.wikipedia.org/wiki/Australia_at_the_Olympics
Claudia Pechstein,https://en.wikipedia.org/wiki/Claudia_Pechstein
Mitsuo Tsukahara,https://en.wikipedia.org/wiki/Mitsuo_Tsukahara
Alexander Popov (swimmer),https://en.wikipedia.org/wiki/Alexander_Popov_(swimmer)
Sixten Jernberg,https://en.wikipedia.org/wiki/Sixten_Jernberg
Soviet Union at the Olympics,https://en.wikipedia.org/wiki/Soviet_Union_at_the_Olympics
Sven Kramer,https://en.wikipedia.org/wiki/Sven_Kramer
Charlotte Kalla,https://en.wikipedia.org/wiki/Charlotte_Kalla
Anky van Grunsven,https://en.wikipedia.org/wiki/Anky_van_Grunsven
Giulio Gaudini,https://en.wikipedia.org/wiki/Giulio_Gaudini
Alfred Swahn,https://en.wikipedia.org/wiki/Alfred_Swahn
Mikhail Voronin,https://en.wikipedia.org/wiki/Mikhail_Voronin
Uschi Disl,https://en.wikipedia.org/wiki/Uschi_Disl
Heikki Savolainen (gymnast),https://en.wikipedia.org/wiki/Heikki_Savolainen_(gymnast)
Yuri Titov,https://en.wikipedia.org/wiki/Yuri_Titov
Merlene Ottey,https://en.wikipedia.org/wiki/Merlene_Ottey
Ray Ewry,https://en.wikipedia.org/wiki/Ray_Ewry
Jamaica at the Olympics,https://en.wikipedia.org/wiki/Jamaica_at_the_Olympics
Gert Fredriksson,https://en.wikipedia.org/wiki/Gert_Fredriksson
Hungary at the Olympics,https://en.wikipedia.org/wiki/Hungary_at_the_Olympics
Reiner Klimke,https://en.wikipedia.org/wiki/Reiner_Klimke
South Korea at the Olympics,https://en.wikipedia.org/wiki/South_Korea_at_the_Olympics
Ville Ritola,https://en.wikipedia.org/wiki/Ville_Ritola
Elisabeta Lipă,https://en.wikipedia.org/wiki/Elisabeta_Lip%C4%83
Bradley Wiggins,https://en.wikipedia.org/wiki/Bradley_Wiggins
Dawn Fraser,https://en.wikipedia.org/wiki/Dawn_Fraser
East Germany at the Olympics,https://en.wikipedia.org/wiki/East_Germany_at_the_Olympics
Otto Olsen (sport shooter),https://en.wikipedia.org/wiki/Otto_Olsen_(sport_shooter)
Switzerland at the Olympics,https://en.wikipedia.org/wiki/Switzerland_at_the_Olympics
Germany at the Olympics,https://en.wikipedia.org/wiki/Germany_at_the_Olympics
Roland Matthes,https://en.wikipedia.org/wiki/Roland_Matthes
Netherlands at the Olympics,https://en.wikipedia.org/wiki/Netherlands_at_the_Olympics
Giovanna Trillini,https://en.wikipedia.org/wiki/Giovanna_Trillini
Katalin Kovács,https://en.wikipedia.org/wiki/Katalin_Kov%C3%A1cs
Roger Ducret,https://en.wikipedia.org/wiki/Roger_Ducret
France at the Olympics,https://en.wikipedia.org/wiki/France_at_the_Olympics
Veronica Campbell-Brown,https://en.wikipedia.org/wiki/Veronica_Campbell-Brown
Shirley Babashoff,https://en.wikipedia.org/wiki/Shirley_Babashoff
Susie O'Neill,https://en.wikipedia.org/wiki/Susie_O%27Neill
Margit Korondi,https://en.wikipedia.org/wiki/Margit_Korondi
Arianna Fontana,https://en.wikipedia.org/wiki/Arianna_Fontana
Svetlana Romashina,https://en.wikipedia.org/wiki/Svetlana_Romashina
Chris Hoy,https://en.wikipedia.org/wiki/Chris_Hoy
Pál Kovács,https://en.wikipedia.org/wiki/P%C3%A1l_Kov%C3%A1cs
Yukio Endō,https://en.wikipedia.org/wiki/Yukio_End%C5%8D
Willis Augustus Lee,https://en.wikipedia.org/wiki/Willis_Augustus_Lee
Finland at the Olympics,https://en.wikipedia.org/wiki/Finland_at_the_Olympics
United Team of Germany at the Olympics,https://en.wikipedia.org/wiki/United_Team_of_Germany_at_the_Olympics
China at the Olympics,https://en.wikipedia.org/wiki/China_at_the_Olympics
Ivan Patzaichin,https://en.wikipedia.org/wiki/Ivan_Patzaichin
Einar Liberg,https://en.wikipedia.org/wiki/Einar_Liberg
Charles Daniels (swimmer),https://en.wikipedia.org/wiki/Charles_Daniels_(swimmer)
United States at the 1920 Summer Olympics,https://en.wikipedia.org/wiki/United_States_at_the_1920_Summer_Olympics
United States at the 2020 Summer Olympics,https://en.wikipedia.org/wiki/United_States_at_the_2020_Summer_Olympics
Japan at the Olympics,https://en.wikipedia.org/wiki/Japan_at_the_Olympics
Vilhelm Carlberg,https://en.wikipedia.org/wiki/Vilhelm_Carlberg
Veikko Hakulinen,https://en.wikipedia.org/wiki/Veikko_Hakulinen
Eero Mäntyranta,https://en.wikipedia.org/wiki/Eero_M%C3%A4ntyranta
Poland at the Olympics,https://en.wikipedia.org/wiki/Poland_at_the_Olympics
Sweden at the Olympics,https://en.wikipedia.org/wiki/Sweden_at_the_Olympics
Shirley Strickland,https://en.wikipedia.org/wiki/Shirley_Strickland
Romania at the Olympics,https://en.wikipedia.org/wiki/Romania_at_the_Olympics
Austria at the Olympics,https://en.wikipedia.org/wiki/Austria_at_the_Olympics
Marja-Liisa Kirvesniemi,https://en.wikipedia.org/wiki/Marja-Liisa_Kirvesniemi
Gustavo Marzi,https://en.wikipedia.org/wiki/Gustavo_Marzi
Soviet Union at the 1952 Summer Olympics,https://en.wikipedia.org/wiki/Soviet_Union_at_the_1952_Summer_Olympics
Amanda Beard,https://en.wikipedia.org/wiki/Amanda_Beard
Russia at the Olympics,https://en.wikipedia.org/wiki/Russia_at_the_Olympics
