title,link
Gateway of India,https://en.wikipedia.org/wiki/Gateway_of_India
Neuschwanstein Castle,https://en.wikipedia.org/wiki/Neuschwanstein_Castle
Red Fort,https://en.wikipedia.org/wiki/Red_Fort
Indira Gandhi International Airport,https://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport
Louvre,https://en.wikipedia.org/wiki/Louvre
St. Peter's Basilica,https://en.wikipedia.org/wiki/St._Peter%27s_Basilica
MetLife Stadium,https://en.wikipedia.org/wiki/MetLife_Stadium
Shanghai Tower,https://en.wikipedia.org/wiki/Shanghai_Tower
India Gate,https://en.wikipedia.org/wiki/India_Gate
Führerbunker,https://en.wikipedia.org/wiki/F%C3%BChrerbunker
Jeddah Tower,https://en.wikipedia.org/wiki/Jeddah_Tower
United States Military Academy,https://en.wikipedia.org/wiki/United_States_Military_Academy
Mausoleum at Halicarnassus,https://en.wikipedia.org/wiki/Mausoleum_at_Halicarnassus
Hadrian's Wall,https://en.wikipedia.org/wiki/Hadrian%27s_Wall
Hampi,https://en.wikipedia.org/wiki/Hampi
LaGuardia Airport,https://en.wikipedia.org/wiki/LaGuardia_Airport
Borobudur,https://en.wikipedia.org/wiki/Borobudur
Rikers Island prison,https://en.wikipedia.org/wiki/Rikers_Island_prison
Three Gorges Dam,https://en.wikipedia.org/wiki/Three_Gorges_Dam
Alhambra,https://en.wikipedia.org/wiki/Alhambra
Disneyland Paris,https://en.wikipedia.org/wiki/Disneyland_Paris
Heathrow Airport,https://en.wikipedia.org/wiki/Heathrow_Airport
Mercedes-Benz Stadium,https://en.wikipedia.org/wiki/Mercedes-Benz_Stadium
Konark Sun Temple,https://en.wikipedia.org/wiki/Konark_Sun_Temple
Cloud Gate,https://en.wikipedia.org/wiki/Cloud_Gate
London Eye,https://en.wikipedia.org/wiki/London_Eye
Palace of Westminster,https://en.wikipedia.org/wiki/Palace_of_Westminster
