title,link
Max Planck,https://en.wikipedia.org/wiki/Max_Planck
Fritz Haber,https://en.wikipedia.org/wiki/Fritz_Haber
Johannes Stark,https://en.wikipedia.org/wiki/Johannes_Stark
Jules Bordet,https://en.wikipedia.org/wiki/Jules_Bordet
Carl Spitteler,https://en.wikipedia.org/wiki/Carl_Spitteler
Woodrow Wilson,https://en.wikipedia.org/wiki/Woodrow_Wilson
Charles Édouard Guillaume,https://en.wikipedia.org/wiki/Charles_%C3%89douard_Guillaume
Walther Nernst,https://en.wikipedia.org/wiki/Walther_Nernst
August Krogh,https://en.wikipedia.org/wiki/August_Krogh
Knut Hamsun,https://en.wikipedia.org/wiki/Knut_Hamsun
Léon Bourgeois,https://en.wikipedia.org/wiki/L%C3%A9on_Bourgeois
Albert Einstein,https://en.wikipedia.org/wiki/Albert_Einstein
Frederick Soddy,https://en.wikipedia.org/wiki/Frederick_Soddy
Anatole France,https://en.wikipedia.org/wiki/Anatole_France
Hjalmar Branting,https://en.wikipedia.org/wiki/Hjalmar_Branting
Christian Lous Lange,https://en.wikipedia.org/wiki/Christian_Lous_Lange
Niels Bohr,https://en.wikipedia.org/wiki/Niels_Bohr
Francis William Aston,https://en.wikipedia.org/wiki/Francis_William_Aston
Archibald Hill,https://en.wikipedia.org/wiki/Archibald_Hill
Otto Fritz Meyerhof,https://en.wikipedia.org/wiki/Otto_Fritz_Meyerhof
Jacinto Benavente,https://en.wikipedia.org/wiki/Jacinto_Benavente
Fridtjof Nansen,https://en.wikipedia.org/wiki/Fridtjof_Nansen
Robert Andrews Millikan,https://en.wikipedia.org/wiki/Robert_Andrews_Millikan
Fritz Pregl,https://en.wikipedia.org/wiki/Fritz_Pregl
Frederick Banting,https://en.wikipedia.org/wiki/Frederick_Banting
John James Rickard Macleod,https://en.wikipedia.org/wiki/John_James_Rickard_Macleod
W. B. Yeats,https://en.wikipedia.org/wiki/W._B._Yeats
Manne Siegbahn,https://en.wikipedia.org/wiki/Manne_Siegbahn
Willem Einthoven,https://en.wikipedia.org/wiki/Willem_Einthoven
Władysław Reymont,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_Reymont
James Franck,https://en.wikipedia.org/wiki/James_Franck
Gustav Ludwig Hertz,https://en.wikipedia.org/wiki/Gustav_Ludwig_Hertz
Richard Adolf Zsigmondy,https://en.wikipedia.org/wiki/Richard_Adolf_Zsigmondy
George Bernard Shaw,https://en.wikipedia.org/wiki/George_Bernard_Shaw
Austen Chamberlain,https://en.wikipedia.org/wiki/Austen_Chamberlain
Charles G. Dawes,https://en.wikipedia.org/wiki/Charles_G._Dawes
Jean Baptiste Perrin,https://en.wikipedia.org/wiki/Jean_Baptiste_Perrin
Theodor Svedberg,https://en.wikipedia.org/wiki/Theodor_Svedberg
Johannes Fibiger,https://en.wikipedia.org/wiki/Johannes_Fibiger
Grazia Deledda,https://en.wikipedia.org/wiki/Grazia_Deledda
Aristide Briand,https://en.wikipedia.org/wiki/Aristide_Briand
Gustav Stresemann,https://en.wikipedia.org/wiki/Gustav_Stresemann
Arthur Compton,https://en.wikipedia.org/wiki/Arthur_Compton
Charles Thomson Rees Wilson,https://en.wikipedia.org/wiki/Charles_Thomson_Rees_Wilson
Heinrich Otto Wieland,https://en.wikipedia.org/wiki/Heinrich_Otto_Wieland
Julius Wagner-Jauregg,https://en.wikipedia.org/wiki/Julius_Wagner-Jauregg
Henri Bergson,https://en.wikipedia.org/wiki/Henri_Bergson
Ferdinand Buisson,https://en.wikipedia.org/wiki/Ferdinand_Buisson
Ludwig Quidde,https://en.wikipedia.org/wiki/Ludwig_Quidde
Owen Willans Richardson,https://en.wikipedia.org/wiki/Owen_Willans_Richardson
Adolf Otto Reinhold Windaus,https://en.wikipedia.org/wiki/Adolf_Otto_Reinhold_Windaus
Charles Nicolle,https://en.wikipedia.org/wiki/Charles_Nicolle
Sigrid Undset,https://en.wikipedia.org/wiki/Sigrid_Undset
Louis de Broglie,https://en.wikipedia.org/wiki/Louis_de_Broglie
Arthur Harden,https://en.wikipedia.org/wiki/Arthur_Harden
Hans von Euler-Chelpin,https://en.wikipedia.org/wiki/Hans_von_Euler-Chelpin
Christiaan Eijkman,https://en.wikipedia.org/wiki/Christiaan_Eijkman
Frederick Gowland Hopkins,https://en.wikipedia.org/wiki/Frederick_Gowland_Hopkins
Thomas Mann,https://en.wikipedia.org/wiki/Thomas_Mann
Frank B. Kellogg,https://en.wikipedia.org/wiki/Frank_B._Kellogg
C. V. Raman,https://en.wikipedia.org/wiki/C._V._Raman
Hans Fischer,https://en.wikipedia.org/wiki/Hans_Fischer
Karl Landsteiner,https://en.wikipedia.org/wiki/Karl_Landsteiner
Sinclair Lewis,https://en.wikipedia.org/wiki/Sinclair_Lewis
Nathan Söderblom,https://en.wikipedia.org/wiki/Nathan_S%C3%B6derblom
Carl Bosch,https://en.wikipedia.org/wiki/Carl_Bosch
Friedrich Bergius,https://en.wikipedia.org/wiki/Friedrich_Bergius
Otto Heinrich Warburg,https://en.wikipedia.org/wiki/Otto_Heinrich_Warburg
Erik Axel Karlfeldt,https://en.wikipedia.org/wiki/Erik_Axel_Karlfeldt
Jane Addams,https://en.wikipedia.org/wiki/Jane_Addams
Nicholas Murray Butler,https://en.wikipedia.org/wiki/Nicholas_Murray_Butler
Werner Heisenberg,https://en.wikipedia.org/wiki/Werner_Heisenberg
Irving Langmuir,https://en.wikipedia.org/wiki/Irving_Langmuir
Charles Scott Sherrington,https://en.wikipedia.org/wiki/Charles_Scott_Sherrington
"Edgar Adrian, 1st Baron Adrian","https://en.wikipedia.org/wiki/Edgar_Adrian,_1st_Baron_Adrian"
John Galsworthy,https://en.wikipedia.org/wiki/John_Galsworthy
Erwin Schrödinger,https://en.wikipedia.org/wiki/Erwin_Schr%C3%B6dinger
Paul Dirac,https://en.wikipedia.org/wiki/Paul_Dirac
Thomas Hunt Morgan,https://en.wikipedia.org/wiki/Thomas_Hunt_Morgan
Ivan Bunin,https://en.wikipedia.org/wiki/Ivan_Bunin
Norman Angell,https://en.wikipedia.org/wiki/Norman_Angell
Harold Urey,https://en.wikipedia.org/wiki/Harold_Urey
George Whipple,https://en.wikipedia.org/wiki/George_Whipple
George Minot,https://en.wikipedia.org/wiki/George_Minot
William P. Murphy,https://en.wikipedia.org/wiki/William_P._Murphy
Luigi Pirandello,https://en.wikipedia.org/wiki/Luigi_Pirandello
Arthur Henderson,https://en.wikipedia.org/wiki/Arthur_Henderson
James Chadwick,https://en.wikipedia.org/wiki/James_Chadwick
Frédéric Joliot-Curie,https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Joliot-Curie
Irène Joliot-Curie,https://en.wikipedia.org/wiki/Ir%C3%A8ne_Joliot-Curie
Hans Spemann,https://en.wikipedia.org/wiki/Hans_Spemann
Carl von Ossietzky,https://en.wikipedia.org/wiki/Carl_von_Ossietzky
Victor Francis Hess,https://en.wikipedia.org/wiki/Victor_Francis_Hess
Carl David Anderson,https://en.wikipedia.org/wiki/Carl_David_Anderson
Peter Debye,https://en.wikipedia.org/wiki/Peter_Debye
Henry Hallett Dale,https://en.wikipedia.org/wiki/Henry_Hallett_Dale
Otto Loewi,https://en.wikipedia.org/wiki/Otto_Loewi
Eugene O'Neill,https://en.wikipedia.org/wiki/Eugene_O%27Neill
Carlos Saavedra Lamas,https://en.wikipedia.org/wiki/Carlos_Saavedra_Lamas
Clinton Davisson,https://en.wikipedia.org/wiki/Clinton_Davisson
George Paget Thomson,https://en.wikipedia.org/wiki/George_Paget_Thomson
Norman Haworth,https://en.wikipedia.org/wiki/Norman_Haworth
Paul Karrer,https://en.wikipedia.org/wiki/Paul_Karrer
Albert Szent-Györgyi,https://en.wikipedia.org/wiki/Albert_Szent-Gy%C3%B6rgyi
Roger Martin du Gard,https://en.wikipedia.org/wiki/Roger_Martin_du_Gard
"Robert Cecil, 1st Viscount Cecil of Chelwood","https://en.wikipedia.org/wiki/Robert_Cecil,_1st_Viscount_Cecil_of_Chelwood"
Enrico Fermi,https://en.wikipedia.org/wiki/Enrico_Fermi
Richard Kuhn,https://en.wikipedia.org/wiki/Richard_Kuhn
Corneille Heymans,https://en.wikipedia.org/wiki/Corneille_Heymans
Pearl S. Buck,https://en.wikipedia.org/wiki/Pearl_S._Buck
Office international Nansen pour les réfugiés,https://en.wikipedia.org/wiki/Office_international_Nansen_pour_les_r%C3%A9fugi%C3%A9s
Ernest Lawrence,https://en.wikipedia.org/wiki/Ernest_Lawrence
Adolf Butenandt,https://en.wikipedia.org/wiki/Adolf_Butenandt
Leopold Ružička,https://en.wikipedia.org/wiki/Leopold_Ru%C5%BEi%C4%8Dka
Gerhard Domagk,https://en.wikipedia.org/wiki/Gerhard_Domagk
Frans Eemil Sillanpää,https://en.wikipedia.org/wiki/Frans_Eemil_Sillanp%C3%A4%C3%A4
Otto Stern,https://en.wikipedia.org/wiki/Otto_Stern
George de Hevesy,https://en.wikipedia.org/wiki/George_de_Hevesy
Henrik Dam,https://en.wikipedia.org/wiki/Henrik_Dam
Edward Adelbert Doisy,https://en.wikipedia.org/wiki/Edward_Adelbert_Doisy
Isidor Isaac Rabi,https://en.wikipedia.org/wiki/Isidor_Isaac_Rabi
Otto Hahn,https://en.wikipedia.org/wiki/Otto_Hahn
Joseph Erlanger,https://en.wikipedia.org/wiki/Joseph_Erlanger
Herbert Spencer Gasser,https://en.wikipedia.org/wiki/Herbert_Spencer_Gasser
Johannes Vilhelm Jensen,https://en.wikipedia.org/wiki/Johannes_Vilhelm_Jensen
Wolfgang Pauli,https://en.wikipedia.org/wiki/Wolfgang_Pauli
Artturi Ilmari Virtanen,https://en.wikipedia.org/wiki/Artturi_Ilmari_Virtanen
Alexander Fleming,https://en.wikipedia.org/wiki/Alexander_Fleming
Ernst Boris Chain,https://en.wikipedia.org/wiki/Ernst_Boris_Chain
Howard Florey,https://en.wikipedia.org/wiki/Howard_Florey
Gabriela Mistral,https://en.wikipedia.org/wiki/Gabriela_Mistral
Cordell Hull,https://en.wikipedia.org/wiki/Cordell_Hull
Percy Williams Bridgman,https://en.wikipedia.org/wiki/Percy_Williams_Bridgman
James B. Sumner,https://en.wikipedia.org/wiki/James_B._Sumner
John Howard Northrop,https://en.wikipedia.org/wiki/John_Howard_Northrop
Wendell Meredith Stanley,https://en.wikipedia.org/wiki/Wendell_Meredith_Stanley
Hermann Joseph Muller,https://en.wikipedia.org/wiki/Hermann_Joseph_Muller
Hermann Hesse,https://en.wikipedia.org/wiki/Hermann_Hesse
Emily Greene Balch,https://en.wikipedia.org/wiki/Emily_Greene_Balch
John Mott,https://en.wikipedia.org/wiki/John_Mott
Edward Victor Appleton,https://en.wikipedia.org/wiki/Edward_Victor_Appleton
Robert Robinson (organic chemist),https://en.wikipedia.org/wiki/Robert_Robinson_(organic_chemist)
Carl Ferdinand Cori,https://en.wikipedia.org/wiki/Carl_Ferdinand_Cori
Gerty Cori,https://en.wikipedia.org/wiki/Gerty_Cori
Bernardo Houssay,https://en.wikipedia.org/wiki/Bernardo_Houssay
André Gide,https://en.wikipedia.org/wiki/Andr%C3%A9_Gide
American Friends Service Committee,https://en.wikipedia.org/wiki/American_Friends_Service_Committee
"Patrick Blackett, Baron Blackett","https://en.wikipedia.org/wiki/Patrick_Blackett,_Baron_Blackett"
Arne Tiselius,https://en.wikipedia.org/wiki/Arne_Tiselius
Paul Hermann Müller,https://en.wikipedia.org/wiki/Paul_Hermann_M%C3%BCller
T. S. Eliot,https://en.wikipedia.org/wiki/T._S._Eliot
Hideki Yukawa,https://en.wikipedia.org/wiki/Hideki_Yukawa
William Giauque,https://en.wikipedia.org/wiki/William_Giauque
Walter Rudolf Hess,https://en.wikipedia.org/wiki/Walter_Rudolf_Hess
António Egas Moniz,https://en.wikipedia.org/wiki/Ant%C3%B3nio_Egas_Moniz
William Faulkner,https://en.wikipedia.org/wiki/William_Faulkner
"John Boyd Orr, 1st Baron Boyd-Orr","https://en.wikipedia.org/wiki/John_Boyd_Orr,_1st_Baron_Boyd-Orr"
C. F. Powell,https://en.wikipedia.org/wiki/C._F._Powell
Otto Diels,https://en.wikipedia.org/wiki/Otto_Diels
Kurt Alder,https://en.wikipedia.org/wiki/Kurt_Alder
Philip Showalter Hench,https://en.wikipedia.org/wiki/Philip_Showalter_Hench
Edward Calvin Kendall,https://en.wikipedia.org/wiki/Edward_Calvin_Kendall
Tadeus Reichstein,https://en.wikipedia.org/wiki/Tadeus_Reichstein
Bertrand Russell,https://en.wikipedia.org/wiki/Bertrand_Russell
Ralph Bunche,https://en.wikipedia.org/wiki/Ralph_Bunche
John Cockcroft,https://en.wikipedia.org/wiki/John_Cockcroft
Ernest Walton,https://en.wikipedia.org/wiki/Ernest_Walton
Edwin McMillan,https://en.wikipedia.org/wiki/Edwin_McMillan
Glenn T. Seaborg,https://en.wikipedia.org/wiki/Glenn_T._Seaborg
Max Theiler,https://en.wikipedia.org/wiki/Max_Theiler
Pär Lagerkvist,https://en.wikipedia.org/wiki/P%C3%A4r_Lagerkvist
Léon Jouhaux,https://en.wikipedia.org/wiki/L%C3%A9on_Jouhaux
Felix Bloch,https://en.wikipedia.org/wiki/Felix_Bloch
Edward Mills Purcell,https://en.wikipedia.org/wiki/Edward_Mills_Purcell
Archer John Porter Martin,https://en.wikipedia.org/wiki/Archer_John_Porter_Martin
Richard Laurence Millington Synge,https://en.wikipedia.org/wiki/Richard_Laurence_Millington_Synge
Selman Waksman,https://en.wikipedia.org/wiki/Selman_Waksman
François Mauriac,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Mauriac
Albert Schweitzer,https://en.wikipedia.org/wiki/Albert_Schweitzer
Frits Zernike,https://en.wikipedia.org/wiki/Frits_Zernike
Hermann Staudinger,https://en.wikipedia.org/wiki/Hermann_Staudinger
Hans Adolf Krebs,https://en.wikipedia.org/wiki/Hans_Adolf_Krebs
Fritz Albert Lipmann,https://en.wikipedia.org/wiki/Fritz_Albert_Lipmann
Winston Churchill,https://en.wikipedia.org/wiki/Winston_Churchill
George Marshall,https://en.wikipedia.org/wiki/George_Marshall
Max Born,https://en.wikipedia.org/wiki/Max_Born
Walther Bothe,https://en.wikipedia.org/wiki/Walther_Bothe
Linus Pauling,https://en.wikipedia.org/wiki/Linus_Pauling
John Franklin Enders,https://en.wikipedia.org/wiki/John_Franklin_Enders
Frederick Chapman Robbins,https://en.wikipedia.org/wiki/Frederick_Chapman_Robbins
Thomas Huckle Weller,https://en.wikipedia.org/wiki/Thomas_Huckle_Weller
Ernest Hemingway,https://en.wikipedia.org/wiki/Ernest_Hemingway
United Nations High Commissioner for Refugees,https://en.wikipedia.org/wiki/United_Nations_High_Commissioner_for_Refugees
Willis Lamb,https://en.wikipedia.org/wiki/Willis_Lamb
Polykarp Kusch,https://en.wikipedia.org/wiki/Polykarp_Kusch
Vincent du Vigneaud,https://en.wikipedia.org/wiki/Vincent_du_Vigneaud
Hugo Theorell,https://en.wikipedia.org/wiki/Hugo_Theorell
Halldór Laxness,https://en.wikipedia.org/wiki/Halld%C3%B3r_Laxness
John Bardeen,https://en.wikipedia.org/wiki/John_Bardeen
Walter Houser Brattain,https://en.wikipedia.org/wiki/Walter_Houser_Brattain
William Shockley,https://en.wikipedia.org/wiki/William_Shockley
Cyril Norman Hinshelwood,https://en.wikipedia.org/wiki/Cyril_Norman_Hinshelwood
Nikolay Semyonov,https://en.wikipedia.org/wiki/Nikolay_Semyonov
André Frédéric Cournand,https://en.wikipedia.org/wiki/Andr%C3%A9_Fr%C3%A9d%C3%A9ric_Cournand
Werner Forssmann,https://en.wikipedia.org/wiki/Werner_Forssmann
Dickinson W. Richards,https://en.wikipedia.org/wiki/Dickinson_W._Richards
Juan Ramón Jiménez,https://en.wikipedia.org/wiki/Juan_Ram%C3%B3n_Jim%C3%A9nez
Chen Ning Yang,https://en.wikipedia.org/wiki/Chen_Ning_Yang
Tsung-Dao Lee,https://en.wikipedia.org/wiki/Tsung-Dao_Lee
"Alexander R. Todd, Baron Todd","https://en.wikipedia.org/wiki/Alexander_R._Todd,_Baron_Todd"
Daniel Bovet,https://en.wikipedia.org/wiki/Daniel_Bovet
Albert Camus,https://en.wikipedia.org/wiki/Albert_Camus
Lester B. Pearson,https://en.wikipedia.org/wiki/Lester_B._Pearson
Pavel Cherenkov,https://en.wikipedia.org/wiki/Pavel_Cherenkov
Ilya Frank,https://en.wikipedia.org/wiki/Ilya_Frank
Igor Tamm,https://en.wikipedia.org/wiki/Igor_Tamm
Frederick Sanger,https://en.wikipedia.org/wiki/Frederick_Sanger
George Wells Beadle,https://en.wikipedia.org/wiki/George_Wells_Beadle
Edward Lawrie Tatum,https://en.wikipedia.org/wiki/Edward_Lawrie_Tatum
Joshua Lederberg,https://en.wikipedia.org/wiki/Joshua_Lederberg
Boris Pasternak,https://en.wikipedia.org/wiki/Boris_Pasternak
Dominique Pire,https://en.wikipedia.org/wiki/Dominique_Pire
Emilio G. Segrè,https://en.wikipedia.org/wiki/Emilio_G._Segr%C3%A8
Owen Chamberlain,https://en.wikipedia.org/wiki/Owen_Chamberlain
Jaroslav Heyrovský,https://en.wikipedia.org/wiki/Jaroslav_Heyrovsk%C3%BD
Arthur Kornberg,https://en.wikipedia.org/wiki/Arthur_Kornberg
Severo Ochoa,https://en.wikipedia.org/wiki/Severo_Ochoa
Salvatore Quasimodo,https://en.wikipedia.org/wiki/Salvatore_Quasimodo
"Philip Noel-Baker, Baron Noel-Baker","https://en.wikipedia.org/wiki/Philip_Noel-Baker,_Baron_Noel-Baker"
Donald A. Glaser,https://en.wikipedia.org/wiki/Donald_A._Glaser
Willard Libby,https://en.wikipedia.org/wiki/Willard_Libby
Frank Macfarlane Burnet,https://en.wikipedia.org/wiki/Frank_Macfarlane_Burnet
Peter Medawar,https://en.wikipedia.org/wiki/Peter_Medawar
Saint-John Perse,https://en.wikipedia.org/wiki/Saint-John_Perse
Albert Lutuli,https://en.wikipedia.org/wiki/Albert_Lutuli
Robert Hofstadter,https://en.wikipedia.org/wiki/Robert_Hofstadter
Rudolf Mössbauer,https://en.wikipedia.org/wiki/Rudolf_M%C3%B6ssbauer
Melvin Calvin,https://en.wikipedia.org/wiki/Melvin_Calvin
Georg von Békésy,https://en.wikipedia.org/wiki/Georg_von_B%C3%A9k%C3%A9sy
Ivo Andrić,https://en.wikipedia.org/wiki/Ivo_Andri%C4%87
Dag Hammarskjöld,https://en.wikipedia.org/wiki/Dag_Hammarskj%C3%B6ld
Lev Landau,https://en.wikipedia.org/wiki/Lev_Landau
Max Perutz,https://en.wikipedia.org/wiki/Max_Perutz
John Kendrew,https://en.wikipedia.org/wiki/John_Kendrew
Francis Crick,https://en.wikipedia.org/wiki/Francis_Crick
James D. Watson,https://en.wikipedia.org/wiki/James_D._Watson
Maurice Wilkins,https://en.wikipedia.org/wiki/Maurice_Wilkins
John Steinbeck,https://en.wikipedia.org/wiki/John_Steinbeck
Eugene Wigner,https://en.wikipedia.org/wiki/Eugene_Wigner
Maria Goeppert-Mayer,https://en.wikipedia.org/wiki/Maria_Goeppert-Mayer
J. Hans D. Jensen,https://en.wikipedia.org/wiki/J._Hans_D._Jensen
Karl Ziegler,https://en.wikipedia.org/wiki/Karl_Ziegler
Giulio Natta,https://en.wikipedia.org/wiki/Giulio_Natta
John Eccles (neurophysiologist),https://en.wikipedia.org/wiki/John_Eccles_(neurophysiologist)
Alan Lloyd Hodgkin,https://en.wikipedia.org/wiki/Alan_Lloyd_Hodgkin
Andrew Huxley,https://en.wikipedia.org/wiki/Andrew_Huxley
Giorgos Seferis,https://en.wikipedia.org/wiki/Giorgos_Seferis
International Federation of Red Cross and Red Crescent Societies,https://en.wikipedia.org/wiki/International_Federation_of_Red_Cross_and_Red_Crescent_Societies
Charles Hard Townes,https://en.wikipedia.org/wiki/Charles_Hard_Townes
Nikolay Basov,https://en.wikipedia.org/wiki/Nikolay_Basov
Alexander Prokhorov,https://en.wikipedia.org/wiki/Alexander_Prokhorov
Dorothy Hodgkin,https://en.wikipedia.org/wiki/Dorothy_Hodgkin
Konrad Emil Bloch,https://en.wikipedia.org/wiki/Konrad_Emil_Bloch
Feodor Felix Konrad Lynen,https://en.wikipedia.org/wiki/Feodor_Felix_Konrad_Lynen
Jean-Paul Sartre,https://en.wikipedia.org/wiki/Jean-Paul_Sartre
"Martin Luther King, Jr.","https://en.wikipedia.org/wiki/Martin_Luther_King,_Jr."
