title,link
Venetian Works of Defence between 15th and 17th centuries: Stato da Terra – western Stato da Mar,https://en.wikipedia.org/wiki/Venetian_Works_of_Defence_between_15th_and_17th_centuries:_Stato_da_Terra_%E2%80%93_western_Stato_da_Mar
Kujataa,https://en.wikipedia.org/wiki/Kujataa
Asmara,https://en.wikipedia.org/wiki/Asmara
Taputapuatea,https://en.wikipedia.org/wiki/Taputapuatea
Caves and Ice Age Art in the Swabian Jura,https://en.wikipedia.org/wiki/Caves_and_Ice_Age_Art_in_the_Swabian_Jura
Historic City of Ahmadabad,https://en.wikipedia.org/wiki/Historic_City_of_Ahmadabad
Yazd,https://en.wikipedia.org/wiki/Yazd
Okinoshima Island and Related Sites in Munakata Region,https://en.wikipedia.org/wiki/Okinoshima_Island_and_Related_Sites_in_Munakata_Region
Transbaikal,https://en.wikipedia.org/wiki/Transbaikal
Hebron,https://en.wikipedia.org/wiki/Hebron
Historic Silver Mine in Tarnowskie Góry,https://en.wikipedia.org/wiki/Historic_Silver_Mine_in_Tarnowskie_G%C3%B3ry
Sviyazhsk,https://en.wikipedia.org/wiki/Sviyazhsk
ǂKhomani Cultural Landscape,https://en.wikipedia.org/wiki/%C7%82Khomani_Cultural_Landscape
Aphrodisias,https://en.wikipedia.org/wiki/Aphrodisias
Lake District National Park,https://en.wikipedia.org/wiki/Lake_District_National_Park
Antigua,https://en.wikipedia.org/wiki/Antigua
Nelson's Dockyard,https://en.wikipedia.org/wiki/Nelson%27s_Dockyard
The Architectural Work of Le Corbusier,https://en.wikipedia.org/wiki/The_Architectural_Work_of_Le_Corbusier
Stećak,https://en.wikipedia.org/wiki/Ste%C4%87ak
Pampulha Modern Ensemble,https://en.wikipedia.org/wiki/Pampulha_Modern_Ensemble
Mistaken Point Ecological Reserve,https://en.wikipedia.org/wiki/Mistaken_Point_Ecological_Reserve
Ennedi Plateau,https://en.wikipedia.org/wiki/Ennedi_Plateau
Rock Paintings of Hua Mountain,https://en.wikipedia.org/wiki/Rock_Paintings_of_Hua_Mountain
Shennongjia,https://en.wikipedia.org/wiki/Shennongjia
Philippi,https://en.wikipedia.org/wiki/Philippi
Nalanda,https://en.wikipedia.org/wiki/Nalanda
Khangchendzonga National Park,https://en.wikipedia.org/wiki/Khangchendzonga_National_Park
Qanat,https://en.wikipedia.org/wiki/Qanat#Iran
Dasht-e Loot,https://en.wikipedia.org/wiki/Dasht-e_Loot
Ahwar of Southern Iraq,https://en.wikipedia.org/wiki/Ahwar_of_Southern_Iraq
Tian Shan,https://en.wikipedia.org/wiki/Tian_Shan
Revillagigedo Islands,https://en.wikipedia.org/wiki/Revillagigedo_Islands
Nan Madol,https://en.wikipedia.org/wiki/Nan_Madol
Antequera Dolmens Site,https://en.wikipedia.org/wiki/Antequera_Dolmens_Site
Ani,https://en.wikipedia.org/wiki/Ani
Gorham's Cave,https://en.wikipedia.org/wiki/Gorham%27s_Cave
Tusi Sites,https://en.wikipedia.org/wiki/Tusi_Sites
Christiansfeld,https://en.wikipedia.org/wiki/Christiansfeld
Par force hunting landscape in North Zealand,https://en.wikipedia.org/wiki/Par_force_hunting_landscape_in_North_Zealand
"Climats, terroirs of Burgundy","https://en.wikipedia.org/wiki/Climats,_terroirs_of_Burgundy"
"Champagne hillsides, houses and cellars","https://en.wikipedia.org/wiki/Champagne_hillsides,_houses_and_cellars"
Speicherstadt,https://en.wikipedia.org/wiki/Speicherstadt
Kontorhaus District,https://en.wikipedia.org/wiki/Kontorhaus_District
Chilehaus,https://en.wikipedia.org/wiki/Chilehaus
Susa,https://en.wikipedia.org/wiki/Susa
"Meymand, Kerman","https://en.wikipedia.org/wiki/Meymand,_Kerman"
Beit She'arim National Park,https://en.wikipedia.org/wiki/Beit_She%27arim_National_Park
Palermo,https://en.wikipedia.org/wiki/Palermo
Cathedral of Cefalù,https://en.wikipedia.org/wiki/Cathedral_of_Cefal%C3%B9
Monreale,https://en.wikipedia.org/wiki/Monreale
Blue and John Crow Mountains National Park,https://en.wikipedia.org/wiki/Blue_and_John_Crow_Mountains_National_Park
"Sites of Japan’s Meiji Industrial Revolution: Iron and Steel, Shipbuilding and Coal Mining","https://en.wikipedia.org/wiki/Sites_of_Japan%E2%80%99s_Meiji_Industrial_Revolution:_Iron_and_Steel,_Shipbuilding_and_Coal_Mining"
Al Maghtas,https://en.wikipedia.org/wiki/Al_Maghtas
Aqueduct of Padre Tembleque,https://en.wikipedia.org/wiki/Aqueduct_of_Padre_Tembleque
Burkhan Khaldun,https://en.wikipedia.org/wiki/Burkhan_Khaldun
Rjukan–Notodden Industrial Heritage Site,https://en.wikipedia.org/wiki/Rjukan%E2%80%93Notodden_Industrial_Heritage_Site
Rock Art in the Ha'il Region,https://en.wikipedia.org/wiki/Rock_Art_in_the_Ha%27il_Region
Singapore Botanic Gardens,https://en.wikipedia.org/wiki/Singapore_Botanic_Gardens
Baekje Historic Areas,https://en.wikipedia.org/wiki/Baekje_Historic_Areas
Diyarbakır,https://en.wikipedia.org/wiki/Diyarbak%C4%B1r
Ephesus,https://en.wikipedia.org/wiki/Ephesus
Forth Bridge,https://en.wikipedia.org/wiki/Forth_Bridge
San Antonio Missions National Historical Park,https://en.wikipedia.org/wiki/San_Antonio_Missions_National_Historical_Park
Fray Bentos Cultural-Industrial Landscape,https://en.wikipedia.org/wiki/Fray_Bentos_Cultural-Industrial_Landscape
Qhapaq Ñan,https://en.wikipedia.org/wiki/Qhapaq_%C3%91an
Okavango Delta,https://en.wikipedia.org/wiki/Okavango_Delta
Grand Canal (China),https://en.wikipedia.org/wiki/Grand_Canal_(China)
Silk Roads: the Routes Network of Chang'an-Tianshan Corridor,https://en.wikipedia.org/wiki/Silk_Roads:_the_Routes_Network_of_Chang%27an-Tianshan_Corridor
Chang'an,https://en.wikipedia.org/wiki/Chang%27an
Tian Shan,https://en.wikipedia.org/wiki/Tian_Shan
Stone spheres of Costa Rica,https://en.wikipedia.org/wiki/Stone_spheres_of_Costa_Rica
Diquís,https://en.wikipedia.org/wiki/Diqu%C3%ADs
Stevns Klint,https://en.wikipedia.org/wiki/Stevns_Klint
Pont d'Arc,https://en.wikipedia.org/wiki/Pont_d%27Arc
Chauvet Cave,https://en.wikipedia.org/wiki/Chauvet_Cave
Ardèche,https://en.wikipedia.org/wiki/Ard%C3%A8che
Imperial Abbey of Corvey,https://en.wikipedia.org/wiki/Imperial_Abbey_of_Corvey
Great Himalayan National Park,https://en.wikipedia.org/wiki/Great_Himalayan_National_Park
Rani ki vav,https://en.wikipedia.org/wiki/Rani_ki_vav
"Patan, Gujarat","https://en.wikipedia.org/wiki/Patan,_Gujarat"
Shahr-e Sukhteh,https://en.wikipedia.org/wiki/Shahr-e_Sukhteh
Erbil Citadel,https://en.wikipedia.org/wiki/Erbil_Citadel
Maresha,https://en.wikipedia.org/wiki/Maresha
Beit Guvrin National Park,https://en.wikipedia.org/wiki/Beit_Guvrin_National_Park
Judea,https://en.wikipedia.org/wiki/Judea
Piedmont,https://en.wikipedia.org/wiki/Piedmont
Roero,https://en.wikipedia.org/wiki/Roero
Montferrat,https://en.wikipedia.org/wiki/Montferrat
Tomioka Silk Mill,https://en.wikipedia.org/wiki/Tomioka_Silk_Mill
Pyu city-states,https://en.wikipedia.org/wiki/Pyu_city-states
Van Nelle Factory,https://en.wikipedia.org/wiki/Van_Nelle_Factory
Battir,https://en.wikipedia.org/wiki/Battir
Mount Hamiguitan,https://en.wikipedia.org/wiki/Mount_Hamiguitan
Bolghar,https://en.wikipedia.org/wiki/Bolghar
Jeddah,https://en.wikipedia.org/wiki/Jeddah
Makkah,https://en.wikipedia.org/wiki/Makkah
Namhansanseong,https://en.wikipedia.org/wiki/Namhansanseong
Bursa,https://en.wikipedia.org/wiki/Bursa
Cumalıkızık,https://en.wikipedia.org/wiki/Cumal%C4%B1k%C4%B1z%C4%B1k
Ottoman Empire,https://en.wikipedia.org/wiki/Ottoman_Empire
Pergamon,https://en.wikipedia.org/wiki/Pergamon
Poverty Point,https://en.wikipedia.org/wiki/Poverty_Point
Trang An,https://en.wikipedia.org/wiki/Trang_An
Red Bay Basque Whaling Station,https://en.wikipedia.org/wiki/Red_Bay_Basque_Whaling_Station
Honghe Hani Rice Terraces,https://en.wikipedia.org/wiki/Honghe_Hani_Rice_Terraces
Tian Shan,https://en.wikipedia.org/wiki/Tian_Shan
Levuka Historical Port Town,https://en.wikipedia.org/wiki/Levuka_Historical_Port_Town
Bergpark Wilhelmshöhe,https://en.wikipedia.org/wiki/Bergpark_Wilhelmsh%C3%B6he
Hill Forts of Rajasthan,https://en.wikipedia.org/wiki/Hill_Forts_of_Rajasthan
Golestan Palace,https://en.wikipedia.org/wiki/Golestan_Palace
Medici villas,https://en.wikipedia.org/wiki/Medici_villas
Mount Etna,https://en.wikipedia.org/wiki/Mount_Etna
Fujisan,https://en.wikipedia.org/wiki/Fujisan
El Pinacate y Gran Desierto de Altar Biosphere Reserve,https://en.wikipedia.org/wiki/El_Pinacate_y_Gran_Desierto_de_Altar_Biosphere_Reserve
Namib,https://en.wikipedia.org/wiki/Namib
Agadez,https://en.wikipedia.org/wiki/Agadez
Historic Monuments and Sites in Kaesong,https://en.wikipedia.org/wiki/Historic_Monuments_and_Sites_in_Kaesong
Wooden tserkvas of Carpathian region in Poland and Ukraine,https://en.wikipedia.org/wiki/Wooden_tserkvas_of_Carpathian_region_in_Poland_and_Ukraine
University of Coimbra,https://en.wikipedia.org/wiki/University_of_Coimbra
Zubarah,https://en.wikipedia.org/wiki/Zubarah
Tajik National Park,https://en.wikipedia.org/wiki/Tajik_National_Park
Pamir Mountains,https://en.wikipedia.org/wiki/Pamir_Mountains
Chersonesus,https://en.wikipedia.org/wiki/Chersonesus
Bahrain Pearling Trail,https://en.wikipedia.org/wiki/Bahrain_Pearling_Trail
Major Mining Sites of Wallonia,https://en.wikipedia.org/wiki/Major_Mining_Sites_of_Wallonia
Rio de Janeiro,https://en.wikipedia.org/wiki/Rio_de_Janeiro
Sangha Trinational,https://en.wikipedia.org/wiki/Sangha_Trinational
Grand-Pré National Historic Site,https://en.wikipedia.org/wiki/Grand-Pr%C3%A9_National_Historic_Site
"Grand-Pré, Nova Scotia","https://en.wikipedia.org/wiki/Grand-Pr%C3%A9,_Nova_Scotia"
Lakes of Ounianga,https://en.wikipedia.org/wiki/Lakes_of_Ounianga
Chengjiang County,https://en.wikipedia.org/wiki/Chengjiang_County
Shangdu,https://en.wikipedia.org/wiki/Shangdu
Grand-Bassam,https://en.wikipedia.org/wiki/Grand-Bassam
Nord-Pas de Calais Mining Basin,https://en.wikipedia.org/wiki/Nord-Pas_de_Calais_Mining_Basin
Margravial Opera House,https://en.wikipedia.org/wiki/Margravial_Opera_House
Bayreuth,https://en.wikipedia.org/wiki/Bayreuth
Western Ghats,https://en.wikipedia.org/wiki/Western_Ghats
Bali Province,https://en.wikipedia.org/wiki/Bali_Province
Subak (irrigation),https://en.wikipedia.org/wiki/Subak_(irrigation)
Tri Hita Karana,https://en.wikipedia.org/wiki/Tri_Hita_Karana
Gonbad-e Qābus,https://en.wikipedia.org/wiki/Gonbad-e_Q%C4%81bus
Jameh Mosque of Isfahan,https://en.wikipedia.org/wiki/Jameh_Mosque_of_Isfahan
Mount Carmel,https://en.wikipedia.org/wiki/Mount_Carmel
Nahal Me'arot Nature Reserve,https://en.wikipedia.org/wiki/Nahal_Me%27arot_Nature_Reserve
Lenggong,https://en.wikipedia.org/wiki/Lenggong
Rabat,https://en.wikipedia.org/wiki/Rabat
Rock Islands (Palau),https://en.wikipedia.org/wiki/Rock_Islands_(Palau)
Jesus,https://en.wikipedia.org/wiki/Jesus
Church of the Nativity,https://en.wikipedia.org/wiki/Church_of_the_Nativity
Bethlehem,https://en.wikipedia.org/wiki/Bethlehem
Garrison Border Town of Elvas and its Fortifications,https://en.wikipedia.org/wiki/Garrison_Border_Town_of_Elvas_and_its_Fortifications
Lena Pillars,https://en.wikipedia.org/wiki/Lena_Pillars
Bassari,https://en.wikipedia.org/wiki/Bassari
Fula people,https://en.wikipedia.org/wiki/Fula_people
Bedik,https://en.wikipedia.org/wiki/Bedik
Heritage of Mercury. Almadén and Idrija,https://en.wikipedia.org/wiki/Heritage_of_Mercury._Almad%C3%A9n_and_Idrija
Decorated Farmhouses of Hälsingland,https://en.wikipedia.org/wiki/Decorated_Farmhouses_of_H%C3%A4lsingland
Çatalhöyük,https://en.wikipedia.org/wiki/%C3%87atalh%C3%B6y%C3%BCk
Ningaloo Coast,https://en.wikipedia.org/wiki/Ningaloo_Coast
Prehistoric Pile dwellings around the Alps,https://en.wikipedia.org/wiki/Prehistoric_Pile_dwellings_around_the_Alps
Bridgetown,https://en.wikipedia.org/wiki/Bridgetown
Garrison Historic Area,https://en.wikipedia.org/wiki/Garrison_Historic_Area
West Lake,https://en.wikipedia.org/wiki/West_Lake
Hangzhou,https://en.wikipedia.org/wiki/Hangzhou
Colombian coffee growing axis,https://en.wikipedia.org/wiki/Colombian_coffee_growing_axis
Konso,https://en.wikipedia.org/wiki/Konso
"The Causses and the Cévennes, Mediterranean agro-pastoral Cultural Landscape","https://en.wikipedia.org/wiki/The_Causses_and_the_C%C3%A9vennes,_Mediterranean_agro-pastoral_Cultural_Landscape"
Fagus Factory,https://en.wikipedia.org/wiki/Fagus_Factory
Alfeld,https://en.wikipedia.org/wiki/Alfeld
The Persian Garden,https://en.wikipedia.org/wiki/The_Persian_Garden
"Longobards in Italy, Places of Power (568–774 A.D.)","https://en.wikipedia.org/wiki/Longobards_in_Italy,_Places_of_Power_(568%E2%80%93774_A.D.)"
"Hiraizumi – Temples, Gardens and Archaeological Sites Representing the Buddhist Pure Land","https://en.wikipedia.org/wiki/Hiraizumi_%E2%80%93_Temples,_Gardens_and_Archaeological_Sites_Representing_the_Buddhist_Pure_Land"
Ogasawara Islands,https://en.wikipedia.org/wiki/Ogasawara_Islands
Wadi Rum,https://en.wikipedia.org/wiki/Wadi_Rum
Fort Jesus,https://en.wikipedia.org/wiki/Fort_Jesus
Mombasa,https://en.wikipedia.org/wiki/Mombasa
"Great Rift Valley, Kenya","https://en.wikipedia.org/wiki/Great_Rift_Valley,_Kenya"
Mongolian Altai,https://en.wikipedia.org/wiki/Mongolian_Altai
León Cathedral (Nicaragua),https://en.wikipedia.org/wiki/Le%C3%B3n_Cathedral_(Nicaragua)
Saloum Delta,https://en.wikipedia.org/wiki/Saloum_Delta
Serra de Tramuntana,https://en.wikipedia.org/wiki/Serra_de_Tramuntana
Meroë,https://en.wikipedia.org/wiki/Mero%C3%AB
Dead Cities,https://en.wikipedia.org/wiki/Dead_Cities
"Selimiye Mosque, Edirne","https://en.wikipedia.org/wiki/Selimiye_Mosque,_Edirne"
Chernivtsi University,https://en.wikipedia.org/wiki/Chernivtsi_University
Al Ain,https://en.wikipedia.org/wiki/Al_Ain
Jebel Hafeet,https://en.wikipedia.org/wiki/Jebel_Hafeet
Bidaa Bint Saud,https://en.wikipedia.org/wiki/Bidaa_Bint_Saud
Citadel of the Ho Dynasty,https://en.wikipedia.org/wiki/Citadel_of_the_Ho_Dynasty
Australian Convict Sites,https://en.wikipedia.org/wiki/Australian_Convict_Sites
São Cristóvão,https://en.wikipedia.org/wiki/S%C3%A3o_Crist%C3%B3v%C3%A3o
China Danxia,https://en.wikipedia.org/wiki/China_Danxia
Historic Monuments of Dengfeng in “The Centre of Heaven and Earth”,https://en.wikipedia.org/wiki/Historic_Monuments_of_Dengfeng_in_%E2%80%9CThe_Centre_of_Heaven_and_Earth%E2%80%9D
Albi,https://en.wikipedia.org/wiki/Albi
Réunion National Park,https://en.wikipedia.org/wiki/R%C3%A9union_National_Park
"The Jantar Mantar, Jaipur","https://en.wikipedia.org/wiki/The_Jantar_Mantar,_Jaipur"
Sheikh Safi al-Din Khānegāh and Shrine Ensemble,https://en.wikipedia.org/wiki/Sheikh_Safi_al-Din_Kh%C4%81neg%C4%81h_and_Shrine_Ensemble
Ardabil,https://en.wikipedia.org/wiki/Ardabil
Tabriz Historic Bazaar Complex,https://en.wikipedia.org/wiki/Tabriz_Historic_Bazaar_Complex
Phoenix Islands Protected Area,https://en.wikipedia.org/wiki/Phoenix_Islands_Protected_Area
Bikini Atoll Nuclear Test Site,https://en.wikipedia.org/wiki/Bikini_Atoll_Nuclear_Test_Site
Camino Real de Tierra Adentro,https://en.wikipedia.org/wiki/Camino_Real_de_Tierra_Adentro
Yagul,https://en.wikipedia.org/wiki/Yagul
Mitla,https://en.wikipedia.org/wiki/Mitla
Valley of Oaxaca,https://en.wikipedia.org/wiki/Valley_of_Oaxaca
Canals of Amsterdam,https://en.wikipedia.org/wiki/Canals_of_Amsterdam
Putorana Plateau,https://en.wikipedia.org/wiki/Putorana_Plateau
Diriyah,https://en.wikipedia.org/wiki/Diriyah
Hahoe,https://en.wikipedia.org/wiki/Hahoe
Yangdong Folk Village,https://en.wikipedia.org/wiki/Yangdong_Folk_Village
Central Highlands of Sri Lanka,https://en.wikipedia.org/wiki/Central_Highlands_of_Sri_Lanka
Sarazm,https://en.wikipedia.org/wiki/Sarazm
Papahānaumokuākea,https://en.wikipedia.org/wiki/Papah%C4%81naumoku%C4%81kea
Imperial Citadel of Thăng Long,https://en.wikipedia.org/wiki/Imperial_Citadel_of_Th%C4%83ng_Long
Stoclet House,https://en.wikipedia.org/wiki/Stoclet_House
Loropéni,https://en.wikipedia.org/wiki/Lorop%C3%A9ni
Cidade Velha,https://en.wikipedia.org/wiki/Cidade_Velha
Mount Wutai,https://en.wikipedia.org/wiki/Mount_Wutai
Wadden Sea,https://en.wikipedia.org/wiki/Wadden_Sea
