title,link
Mercury (element),https://en.wikipedia.org/wiki/Mercury_(element)
Thallium,https://en.wikipedia.org/wiki/Thallium
Lead,https://en.wikipedia.org/wiki/Lead
Bismuth,https://en.wikipedia.org/wiki/Bismuth
Polonium,https://en.wikipedia.org/wiki/Polonium
Astatine,https://en.wikipedia.org/wiki/Astatine
Radon,https://en.wikipedia.org/wiki/Radon
Francium,https://en.wikipedia.org/wiki/Francium
Radium,https://en.wikipedia.org/wiki/Radium
Actinium,https://en.wikipedia.org/wiki/Actinium
Thorium,https://en.wikipedia.org/wiki/Thorium
Protactinium,https://en.wikipedia.org/wiki/Protactinium
Uranium,https://en.wikipedia.org/wiki/Uranium
Neptunium,https://en.wikipedia.org/wiki/Neptunium
Plutonium,https://en.wikipedia.org/wiki/Plutonium
Americium,https://en.wikipedia.org/wiki/Americium
Curium,https://en.wikipedia.org/wiki/Curium
Berkelium,https://en.wikipedia.org/wiki/Berkelium
Californium,https://en.wikipedia.org/wiki/Californium
Einsteinium,https://en.wikipedia.org/wiki/Einsteinium
Fermium,https://en.wikipedia.org/wiki/Fermium
Mendelevium,https://en.wikipedia.org/wiki/Mendelevium
Nobelium,https://en.wikipedia.org/wiki/Nobelium
Lawrencium,https://en.wikipedia.org/wiki/Lawrencium
Rutherfordium,https://en.wikipedia.org/wiki/Rutherfordium
Dubnium,https://en.wikipedia.org/wiki/Dubnium
Seaborgium,https://en.wikipedia.org/wiki/Seaborgium
Bohrium,https://en.wikipedia.org/wiki/Bohrium
Hassium,https://en.wikipedia.org/wiki/Hassium
Meitnerium,https://en.wikipedia.org/wiki/Meitnerium
Darmstadtium,https://en.wikipedia.org/wiki/Darmstadtium
Roentgenium,https://en.wikipedia.org/wiki/Roentgenium
Copernicium,https://en.wikipedia.org/wiki/Copernicium
Nihonium,https://en.wikipedia.org/wiki/Nihonium
Flerovium,https://en.wikipedia.org/wiki/Flerovium
Moscovium,https://en.wikipedia.org/wiki/Moscovium
Livermorium,https://en.wikipedia.org/wiki/Livermorium
Tennessine,https://en.wikipedia.org/wiki/Tennessine
Oganesson,https://en.wikipedia.org/wiki/Oganesson
Abelsonite,https://en.wikipedia.org/wiki/Abelsonite
Abenakiite-(Ce),https://en.wikipedia.org/wiki/Abenakiite-(Ce)
Abernathyite,https://en.wikipedia.org/wiki/Abernathyite
Abhurite,https://en.wikipedia.org/wiki/Abhurite
Abramovite,https://en.wikipedia.org/wiki/Abramovite
Abswurmbachite,https://en.wikipedia.org/wiki/Abswurmbachite
Acanthite,https://en.wikipedia.org/wiki/Acanthite
Achavalite,https://en.wikipedia.org/wiki/Achavalite
Actinolite,https://en.wikipedia.org/wiki/Actinolite
Acuminite,https://en.wikipedia.org/wiki/Acuminite
Adamite,https://en.wikipedia.org/wiki/Adamite
Adamsite-(Y),https://en.wikipedia.org/wiki/Adamsite-(Y)
Adelite,https://en.wikipedia.org/wiki/Adelite
Admontite,https://en.wikipedia.org/wiki/Admontite
Aegirine,https://en.wikipedia.org/wiki/Aegirine
Aenigmatite,https://en.wikipedia.org/wiki/Aenigmatite
Aerinite,https://en.wikipedia.org/wiki/Aerinite
Aerugite,https://en.wikipedia.org/wiki/Aerugite
Aeschynite-(Ce),https://en.wikipedia.org/wiki/Aeschynite-(Ce)
Aeschynite-(Nd),https://en.wikipedia.org/wiki/Aeschynite-(Nd)
Aeschynite-(Y),https://en.wikipedia.org/wiki/Aeschynite-(Y)
Afghanite,https://en.wikipedia.org/wiki/Afghanite
Afwillite,https://en.wikipedia.org/wiki/Afwillite
Agardite,https://en.wikipedia.org/wiki/Agardite
Agrellite,https://en.wikipedia.org/wiki/Agrellite
Agrinierite,https://en.wikipedia.org/wiki/Agrinierite
Aguilarite,https://en.wikipedia.org/wiki/Aguilarite
Aheylite,https://en.wikipedia.org/wiki/Aheylite
Ahlfeldite,https://en.wikipedia.org/wiki/Ahlfeldite
Aikinite,https://en.wikipedia.org/wiki/Aikinite
Ajoite,https://en.wikipedia.org/wiki/Ajoite
Akaganéite,https://en.wikipedia.org/wiki/Akagan%C3%A9ite
Akatoreite,https://en.wikipedia.org/wiki/Akatoreite
Akdalaite,https://en.wikipedia.org/wiki/Akdalaite
Åkermanite,https://en.wikipedia.org/wiki/%C3%85kermanite
Akhtenskite,https://en.wikipedia.org/wiki/Akhtenskite
Akimotoite,https://en.wikipedia.org/wiki/Akimotoite
Akrochordite,https://en.wikipedia.org/wiki/Akrochordite
Aksaite,https://en.wikipedia.org/wiki/Aksaite
Aktashite,https://en.wikipedia.org/wiki/Aktashite
Alabandite,https://en.wikipedia.org/wiki/Alabandite
Alacránite,https://en.wikipedia.org/wiki/Alacr%C3%A1nite
Alamosite,https://en.wikipedia.org/wiki/Alamosite
Alarsite,https://en.wikipedia.org/wiki/Alarsite
Albite,https://en.wikipedia.org/wiki/Albite
Albrechtschraufite,https://en.wikipedia.org/wiki/Albrechtschraufite
Aldermanite,https://en.wikipedia.org/wiki/Aldermanite
Aleksite,https://en.wikipedia.org/wiki/Aleksite
Alforsite,https://en.wikipedia.org/wiki/Alforsite
Algodonite,https://en.wikipedia.org/wiki/Algodonite
Aliettite,https://en.wikipedia.org/wiki/Aliettite
Allabogdanite,https://en.wikipedia.org/wiki/Allabogdanite
Allactite,https://en.wikipedia.org/wiki/Allactite
Allanite,https://en.wikipedia.org/wiki/Allanite
Allanpringite,https://en.wikipedia.org/wiki/Allanpringite
Allargentum,https://en.wikipedia.org/wiki/Allargentum
Alleghanyite,https://en.wikipedia.org/wiki/Alleghanyite
Alloclasite,https://en.wikipedia.org/wiki/Alloclasite
Alluaivite,https://en.wikipedia.org/wiki/Alluaivite
Alluaudite,https://en.wikipedia.org/wiki/Alluaudite
Almandine,https://en.wikipedia.org/wiki/Almandine
Almarudite,https://en.wikipedia.org/wiki/Almarudite
Alsakharovite-Zn,https://en.wikipedia.org/wiki/Alsakharovite-Zn
Alstonite,https://en.wikipedia.org/wiki/Alstonite
Altaite,https://en.wikipedia.org/wiki/Altaite
Althausite,https://en.wikipedia.org/wiki/Althausite
Althupite,https://en.wikipedia.org/wiki/Althupite
Altisite,https://en.wikipedia.org/wiki/Altisite
Alum-(K),https://en.wikipedia.org/wiki/Alum-(K)
Aluminite,https://en.wikipedia.org/wiki/Aluminite
Alunite,https://en.wikipedia.org/wiki/Alunite
Alunogen,https://en.wikipedia.org/wiki/Alunogen
Amakinite,https://en.wikipedia.org/wiki/Amakinite
Amarantite,https://en.wikipedia.org/wiki/Amarantite
Amblygonite,https://en.wikipedia.org/wiki/Amblygonite
Ameghinite,https://en.wikipedia.org/wiki/Ameghinite
Amesite,https://en.wikipedia.org/wiki/Amesite
Amicite,https://en.wikipedia.org/wiki/Amicite
Amphibole,https://en.wikipedia.org/wiki/Amphibole
Analcime,https://en.wikipedia.org/wiki/Analcime
Anandite,https://en.wikipedia.org/wiki/Anandite
Anapaite,https://en.wikipedia.org/wiki/Anapaite
Anatase,https://en.wikipedia.org/wiki/Anatase
Ancylite,https://en.wikipedia.org/wiki/Ancylite
Andalusite,https://en.wikipedia.org/wiki/Andalusite
Andersonite,https://en.wikipedia.org/wiki/Andersonite
Andesine,https://en.wikipedia.org/wiki/Andesine
Andorite,https://en.wikipedia.org/wiki/Andorite
Andradite,https://en.wikipedia.org/wiki/Andradite
Andyrobertsite,https://en.wikipedia.org/wiki/Andyrobertsite
Anglesite,https://en.wikipedia.org/wiki/Anglesite
Anhydrite,https://en.wikipedia.org/wiki/Anhydrite
Ankerite,https://en.wikipedia.org/wiki/Ankerite
Annabergite,https://en.wikipedia.org/wiki/Annabergite
Annite,https://en.wikipedia.org/wiki/Annite
Anorthite,https://en.wikipedia.org/wiki/Anorthite
Anorthoclase,https://en.wikipedia.org/wiki/Anorthoclase
Antarcticite,https://en.wikipedia.org/wiki/Antarcticite
Anthonyite,https://en.wikipedia.org/wiki/Anthonyite
Anthophyllite,https://en.wikipedia.org/wiki/Anthophyllite
Antigorite,https://en.wikipedia.org/wiki/Antigorite
Antitaenite,https://en.wikipedia.org/wiki/Antitaenite
Antlerite,https://en.wikipedia.org/wiki/Antlerite
Apachite,https://en.wikipedia.org/wiki/Apachite
Apatite,https://en.wikipedia.org/wiki/Apatite
Aphthitalite,https://en.wikipedia.org/wiki/Aphthitalite
Apophyllite,https://en.wikipedia.org/wiki/Apophyllite
Aragonite,https://en.wikipedia.org/wiki/Aragonite
Arcanite,https://en.wikipedia.org/wiki/Arcanite
Archerite,https://en.wikipedia.org/wiki/Archerite
Arctite,https://en.wikipedia.org/wiki/Arctite
Arcubisite,https://en.wikipedia.org/wiki/Arcubisite
Ardaite,https://en.wikipedia.org/wiki/Ardaite
Arfvedsonite,https://en.wikipedia.org/wiki/Arfvedsonite
Argentite,https://en.wikipedia.org/wiki/Argentite
Argutite,https://en.wikipedia.org/wiki/Argutite
Argyrodite,https://en.wikipedia.org/wiki/Argyrodite
Armalcolite,https://en.wikipedia.org/wiki/Armalcolite
Arseniosiderite,https://en.wikipedia.org/wiki/Arseniosiderite
Arsenoclasite,https://en.wikipedia.org/wiki/Arsenoclasite
Arsenolite,https://en.wikipedia.org/wiki/Arsenolite
Arsenopyrite,https://en.wikipedia.org/wiki/Arsenopyrite
Arthurite,https://en.wikipedia.org/wiki/Arthurite
Artinite,https://en.wikipedia.org/wiki/Artinite
Artroeite,https://en.wikipedia.org/wiki/Artroeite
Ashburtonite,https://en.wikipedia.org/wiki/Ashburtonite
Ashoverite,https://en.wikipedia.org/wiki/Ashoverite
Asisite,https://en.wikipedia.org/wiki/Asisite
Astrophyllite,https://en.wikipedia.org/wiki/Astrophyllite
Atacamite,https://en.wikipedia.org/wiki/Atacamite
Athabascaite,https://en.wikipedia.org/wiki/Athabascaite
Atheneite,https://en.wikipedia.org/wiki/Atheneite
Aubertite,https://en.wikipedia.org/wiki/Aubertite
Augelite,https://en.wikipedia.org/wiki/Augelite
Augite,https://en.wikipedia.org/wiki/Augite
Aurichalcite,https://en.wikipedia.org/wiki/Aurichalcite
Auricupride,https://en.wikipedia.org/wiki/Auricupride
Aurostibite,https://en.wikipedia.org/wiki/Aurostibite
Austinite,https://en.wikipedia.org/wiki/Austinite
Autunite,https://en.wikipedia.org/wiki/Autunite
Avicennite,https://en.wikipedia.org/wiki/Avicennite
Avogadrite,https://en.wikipedia.org/wiki/Avogadrite
Awaruite,https://en.wikipedia.org/wiki/Awaruite
Axinite,https://en.wikipedia.org/wiki/Axinite
Azurite,https://en.wikipedia.org/wiki/Azurite
Adamantine spar,https://en.wikipedia.org/wiki/Adamantine_spar
Agate,https://en.wikipedia.org/wiki/Agate
Alabaster,https://en.wikipedia.org/wiki/Alabaster
Alexandrite,https://en.wikipedia.org/wiki/Alexandrite
Allingite,https://en.wikipedia.org/wiki/Allingite
Alum,https://en.wikipedia.org/wiki/Alum
Amazonite,https://en.wikipedia.org/wiki/Amazonite
Amethyst,https://en.wikipedia.org/wiki/Amethyst
Ametrine,https://en.wikipedia.org/wiki/Ametrine
Ammolite,https://en.wikipedia.org/wiki/Ammolite
Amosite,https://en.wikipedia.org/wiki/Amosite
Antozonite,https://en.wikipedia.org/wiki/Antozonite
Anyolite,https://en.wikipedia.org/wiki/Anyolite
Beryl,https://en.wikipedia.org/wiki/Beryl#Aquamarine_and_maxixe
Asbestos,https://en.wikipedia.org/wiki/Asbestos
Auerlite,https://en.wikipedia.org/wiki/Auerlite
Avalite,https://en.wikipedia.org/wiki/Avalite
Aventurine,https://en.wikipedia.org/wiki/Aventurine
Babefphite,https://en.wikipedia.org/wiki/Babefphite
Babingtonite,https://en.wikipedia.org/wiki/Babingtonite
Baddeleyite,https://en.wikipedia.org/wiki/Baddeleyite
Bakerite,https://en.wikipedia.org/wiki/Bakerite
Balangeroite,https://en.wikipedia.org/wiki/Balangeroite
Banalsite,https://en.wikipedia.org/wiki/Banalsite
Bannisterite,https://en.wikipedia.org/wiki/Bannisterite
Baotite,https://en.wikipedia.org/wiki/Baotite
Bararite,https://en.wikipedia.org/wiki/Bararite
Baratovite,https://en.wikipedia.org/wiki/Baratovite
Barrerite,https://en.wikipedia.org/wiki/Barrerite
Barstowite,https://en.wikipedia.org/wiki/Barstowite
Baryte,https://en.wikipedia.org/wiki/Baryte
Barytocalcite,https://en.wikipedia.org/wiki/Barytocalcite
Bassanite,https://en.wikipedia.org/wiki/Bassanite
Bastnäsite,https://en.wikipedia.org/wiki/Bastn%C3%A4site
Baumhauerite,https://en.wikipedia.org/wiki/Baumhauerite
Bayldonite,https://en.wikipedia.org/wiki/Bayldonite
Bayleyite,https://en.wikipedia.org/wiki/Bayleyite
Bazzite,https://en.wikipedia.org/wiki/Bazzite
Becquerelite,https://en.wikipedia.org/wiki/Becquerelite
Benitoite,https://en.wikipedia.org/wiki/Benitoite
Benstonite,https://en.wikipedia.org/wiki/Benstonite
Bentorite,https://en.wikipedia.org/wiki/Bentorite
Beraunite,https://en.wikipedia.org/wiki/Beraunite
Berborite,https://en.wikipedia.org/wiki/Berborite
Bergenite,https://en.wikipedia.org/wiki/Bergenite
Berlinite,https://en.wikipedia.org/wiki/Berlinite
Berryite,https://en.wikipedia.org/wiki/Berryite
Berthierite,https://en.wikipedia.org/wiki/Berthierite
Bertrandite,https://en.wikipedia.org/wiki/Bertrandite
Beryl,https://en.wikipedia.org/wiki/Beryl
Beryllonite,https://en.wikipedia.org/wiki/Beryllonite
Beudantite,https://en.wikipedia.org/wiki/Beudantite
Bicchulite,https://en.wikipedia.org/wiki/Bicchulite
Biehlite,https://en.wikipedia.org/wiki/Biehlite
Bilibinskite,https://en.wikipedia.org/wiki/Bilibinskite
Bílinite,https://en.wikipedia.org/wiki/B%C3%ADlinite
Billietite,https://en.wikipedia.org/wiki/Billietite
Billwiseite,https://en.wikipedia.org/wiki/Billwiseite
Biotite,https://en.wikipedia.org/wiki/Biotite
Birnessite,https://en.wikipedia.org/wiki/Birnessite
Bischofite,https://en.wikipedia.org/wiki/Bischofite
Bismite,https://en.wikipedia.org/wiki/Bismite
Bismuthinite,https://en.wikipedia.org/wiki/Bismuthinite
Bismutite,https://en.wikipedia.org/wiki/Bismutite
Bityite,https://en.wikipedia.org/wiki/Bityite
Bixbyite,https://en.wikipedia.org/wiki/Bixbyite
Blödite,https://en.wikipedia.org/wiki/Bl%C3%B6dite
Blossite,https://en.wikipedia.org/wiki/Blossite
Bobfergusonite,https://en.wikipedia.org/wiki/Bobfergusonite
Boehmite,https://en.wikipedia.org/wiki/Boehmite
Boleite,https://en.wikipedia.org/wiki/Boleite
Boltwoodite,https://en.wikipedia.org/wiki/Boltwoodite
Bonaccordite,https://en.wikipedia.org/wiki/Bonaccordite
Boracite,https://en.wikipedia.org/wiki/Boracite
Borax,https://en.wikipedia.org/wiki/Borax
Bornite,https://en.wikipedia.org/wiki/Bornite
Botallackite,https://en.wikipedia.org/wiki/Botallackite
Botryogen,https://en.wikipedia.org/wiki/Botryogen
Boulangerite,https://en.wikipedia.org/wiki/Boulangerite
Bournonite,https://en.wikipedia.org/wiki/Bournonite
Boussingaultite,https://en.wikipedia.org/wiki/Boussingaultite
Bowieite,https://en.wikipedia.org/wiki/Bowieite
Braggite,https://en.wikipedia.org/wiki/Braggite
Brassite,https://en.wikipedia.org/wiki/Brassite
Braunite,https://en.wikipedia.org/wiki/Braunite
Brazilianite,https://en.wikipedia.org/wiki/Brazilianite
Breithauptite,https://en.wikipedia.org/wiki/Breithauptite
Brewsterite,https://en.wikipedia.org/wiki/Brewsterite
Brezinaite,https://en.wikipedia.org/wiki/Brezinaite
Brianite,https://en.wikipedia.org/wiki/Brianite
Brianyoungite,https://en.wikipedia.org/wiki/Brianyoungite
Briartite,https://en.wikipedia.org/wiki/Briartite
Bridgmanite,https://en.wikipedia.org/wiki/Bridgmanite
Brochantite,https://en.wikipedia.org/wiki/Brochantite
Brockite,https://en.wikipedia.org/wiki/Brockite
Bromargyrite,https://en.wikipedia.org/wiki/Bromargyrite
Bromellite,https://en.wikipedia.org/wiki/Bromellite
Bronzite,https://en.wikipedia.org/wiki/Bronzite
Brookite,https://en.wikipedia.org/wiki/Brookite
Brownleeite,https://en.wikipedia.org/wiki/Brownleeite
Brownmillerite,https://en.wikipedia.org/wiki/Brownmillerite
Brucite,https://en.wikipedia.org/wiki/Brucite
Brushite,https://en.wikipedia.org/wiki/Brushite
Buddingtonite,https://en.wikipedia.org/wiki/Buddingtonite
Bukovite,https://en.wikipedia.org/wiki/Bukovite
Bukovskyite,https://en.wikipedia.org/wiki/Bukovskyite
Bultfonteinite,https://en.wikipedia.org/wiki/Bultfonteinite
Bunsenite,https://en.wikipedia.org/wiki/Bunsenite
Bustamite,https://en.wikipedia.org/wiki/Bustamite
Bystrite,https://en.wikipedia.org/wiki/Bystrite
Barbertonite,https://en.wikipedia.org/wiki/Barbertonite
Bauxite,https://en.wikipedia.org/wiki/Bauxite
Beckerite,https://en.wikipedia.org/wiki/Beckerite
Bentonite,https://en.wikipedia.org/wiki/Bentonite
Bixbite,https://en.wikipedia.org/wiki/Bixbite
Bowenite,https://en.wikipedia.org/wiki/Bowenite
Brammallite,https://en.wikipedia.org/wiki/Brammallite
Brokenhillite,https://en.wikipedia.org/wiki/Brokenhillite
Buergerite,https://en.wikipedia.org/wiki/Buergerite
Bursaite,https://en.wikipedia.org/wiki/Bursaite
Bytownite,https://en.wikipedia.org/wiki/Bytownite
Cabalzarite,https://en.wikipedia.org/wiki/Cabalzarite
Cabriite,https://en.wikipedia.org/wiki/Cabriite
Cacoxenite,https://en.wikipedia.org/wiki/Cacoxenite
Cadmoindite,https://en.wikipedia.org/wiki/Cadmoindite
Cadmoselite,https://en.wikipedia.org/wiki/Cadmoselite
Cadwaladerite,https://en.wikipedia.org/wiki/Cadwaladerite
Cafarsite,https://en.wikipedia.org/wiki/Cafarsite
Cafetite,https://en.wikipedia.org/wiki/Cafetite
Cahnite,https://en.wikipedia.org/wiki/Cahnite
Calaverite,https://en.wikipedia.org/wiki/Calaverite
Calciborite,https://en.wikipedia.org/wiki/Calciborite
Calcite,https://en.wikipedia.org/wiki/Calcite
Calderite,https://en.wikipedia.org/wiki/Calderite
Caledonite,https://en.wikipedia.org/wiki/Caledonite
Calumetite,https://en.wikipedia.org/wiki/Calumetite
Campigliaite,https://en.wikipedia.org/wiki/Campigliaite
Canasite,https://en.wikipedia.org/wiki/Canasite
Canavesite,https://en.wikipedia.org/wiki/Canavesite
Cancrinite,https://en.wikipedia.org/wiki/Cancrinite
Canfieldite,https://en.wikipedia.org/wiki/Canfieldite
Carletonite,https://en.wikipedia.org/wiki/Carletonite
Carlosruizite,https://en.wikipedia.org/wiki/Carlosruizite
Carlsbergite,https://en.wikipedia.org/wiki/Carlsbergite
Carminite,https://en.wikipedia.org/wiki/Carminite
Carnallite,https://en.wikipedia.org/wiki/Carnallite
Carnotite,https://en.wikipedia.org/wiki/Carnotite
Carobbiite,https://en.wikipedia.org/wiki/Carobbiite
Carpathite,https://en.wikipedia.org/wiki/Carpathite
Carpholite,https://en.wikipedia.org/wiki/Carpholite
Carrollite,https://en.wikipedia.org/wiki/Carrollite
Caryopilite,https://en.wikipedia.org/wiki/Caryopilite
Cassiterite,https://en.wikipedia.org/wiki/Cassiterite
Cattierite,https://en.wikipedia.org/wiki/Cattierite
Cavansite,https://en.wikipedia.org/wiki/Cavansite
Celadonite,https://en.wikipedia.org/wiki/Celadonite
Celestine (mineral),https://en.wikipedia.org/wiki/Celestine_(mineral)
Celsian,https://en.wikipedia.org/wiki/Celsian
Cerite,https://en.wikipedia.org/wiki/Cerite
Cerussite,https://en.wikipedia.org/wiki/Cerussite
Cervandonite,https://en.wikipedia.org/wiki/Cervandonite
Cervantite,https://en.wikipedia.org/wiki/Cervantite
Cesanite,https://en.wikipedia.org/wiki/Cesanite
Cesbronite,https://en.wikipedia.org/wiki/Cesbronite
Chabazite,https://en.wikipedia.org/wiki/Chabazite
Chaidamuite,https://en.wikipedia.org/wiki/Chaidamuite
Chalcanthite,https://en.wikipedia.org/wiki/Chalcanthite
Chalcocite,https://en.wikipedia.org/wiki/Chalcocite
Chalconatronite,https://en.wikipedia.org/wiki/Chalconatronite
Chalcophyllite,https://en.wikipedia.org/wiki/Chalcophyllite
Chalcopyrite,https://en.wikipedia.org/wiki/Chalcopyrite
Challacolloite,https://en.wikipedia.org/wiki/Challacolloite
Chambersite,https://en.wikipedia.org/wiki/Chambersite
Chamosite,https://en.wikipedia.org/wiki/Chamosite
Changbaiite,https://en.wikipedia.org/wiki/Changbaiite
Chaoite,https://en.wikipedia.org/wiki/Chaoite
Chapmanite,https://en.wikipedia.org/wiki/Chapmanite
Charlesite,https://en.wikipedia.org/wiki/Charlesite
Charoite,https://en.wikipedia.org/wiki/Charoite
Chatkalite,https://en.wikipedia.org/wiki/Chatkalite
Chesterite,https://en.wikipedia.org/wiki/Chesterite
Chibaite,https://en.wikipedia.org/wiki/Chibaite
Childrenite,https://en.wikipedia.org/wiki/Childrenite
Chiolite,https://en.wikipedia.org/wiki/Chiolite
Chlorargyrite,https://en.wikipedia.org/wiki/Chlorargyrite
Chlorite group,https://en.wikipedia.org/wiki/Chlorite_group
Chloritoid,https://en.wikipedia.org/wiki/Chloritoid
Chlormayenite,https://en.wikipedia.org/wiki/Chlormayenite
Chlorocalcite,https://en.wikipedia.org/wiki/Chlorocalcite
Chloroxiphite,https://en.wikipedia.org/wiki/Chloroxiphite
Chondrodite,https://en.wikipedia.org/wiki/Chondrodite
Chrisstanleyite,https://en.wikipedia.org/wiki/Chrisstanleyite
Christite,https://en.wikipedia.org/wiki/Christite
Chromite,https://en.wikipedia.org/wiki/Chromite
Chrysoberyl,https://en.wikipedia.org/wiki/Chrysoberyl
Chrysocolla,https://en.wikipedia.org/wiki/Chrysocolla
Chrysotile,https://en.wikipedia.org/wiki/Chrysotile
Chvaleticeite,https://en.wikipedia.org/wiki/Chvaleticeite
Cinnabar,https://en.wikipedia.org/wiki/Cinnabar
Clarkeite,https://en.wikipedia.org/wiki/Clarkeite
Claudetite,https://en.wikipedia.org/wiki/Claudetite
Clausthalite,https://en.wikipedia.org/wiki/Clausthalite
Clearcreekite,https://en.wikipedia.org/wiki/Clearcreekite
Cleusonite,https://en.wikipedia.org/wiki/Cleusonite
Clinoclase,https://en.wikipedia.org/wiki/Clinoclase
Clinohedrite,https://en.wikipedia.org/wiki/Clinohedrite
Clinohumite,https://en.wikipedia.org/wiki/Clinohumite
Clinoptilolite,https://en.wikipedia.org/wiki/Clinoptilolite
Clinozoisite,https://en.wikipedia.org/wiki/Clinozoisite
Clintonite,https://en.wikipedia.org/wiki/Clintonite
Cobaltite,https://en.wikipedia.org/wiki/Cobaltite
Coccinite,https://en.wikipedia.org/wiki/Coccinite
Coconinoite,https://en.wikipedia.org/wiki/Coconinoite
Coesite,https://en.wikipedia.org/wiki/Coesite
Coffinite,https://en.wikipedia.org/wiki/Coffinite
Cohenite,https://en.wikipedia.org/wiki/Cohenite
Colemanite,https://en.wikipedia.org/wiki/Colemanite
Colimaite,https://en.wikipedia.org/wiki/Colimaite
Collinsite,https://en.wikipedia.org/wiki/Collinsite
Coloradoite,https://en.wikipedia.org/wiki/Coloradoite
Columbite,https://en.wikipedia.org/wiki/Columbite
Combeite,https://en.wikipedia.org/wiki/Combeite
Conichalcite,https://en.wikipedia.org/wiki/Conichalcite
Connellite,https://en.wikipedia.org/wiki/Connellite
Cooperite (mineral),https://en.wikipedia.org/wiki/Cooperite_(mineral)
Copiapite,https://en.wikipedia.org/wiki/Copiapite
