title,link
Abilene Regional Airport,https://en.wikipedia.org/wiki/Abilene_Regional_Airport
Port Bouet Airport,https://en.wikipedia.org/wiki/Port_Bouet_Airport
Kabri Dar Airport,https://en.wikipedia.org/wiki/Kabri_Dar_Airport
Ambler Airport,https://en.wikipedia.org/wiki/Ambler_Airport
Northern Peninsula Airport,https://en.wikipedia.org/wiki/Northern_Peninsula_Airport
Albina Airstrip,https://en.wikipedia.org/wiki/Albina_Airstrip
Aboisso Airport,https://en.wikipedia.org/wiki/Aboisso_Airport
Atkamba Airport,https://en.wikipedia.org/wiki/Atkamba_Airport
Albuquerque International Sunport,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport
Aberdeen Regional Airport,https://en.wikipedia.org/wiki/Aberdeen_Regional_Airport
Abu Simbel Airport,https://en.wikipedia.org/wiki/Abu_Simbel_Airport
Al-Baha Domestic Airport,https://en.wikipedia.org/wiki/Al-Baha_Domestic_Airport
Haliwen Airport,https://en.wikipedia.org/wiki/Haliwen_Airport
Nnamdi Azikiwe International Airport,https://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport
Abau Airport,https://en.wikipedia.org/wiki/Abau_Airport
Albury Airport,https://en.wikipedia.org/wiki/Albury_Airport
Southwest Georgia Regional Airport,https://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport
Aberdeen Airport,https://en.wikipedia.org/wiki/Aberdeen_Airport
General Juan N. Álvarez International Airport,https://en.wikipedia.org/wiki/General_Juan_N._%C3%81lvarez_International_Airport
Antrim County Airport,https://en.wikipedia.org/wiki/Antrim_County_Airport
Kotoka International Airport,https://en.wikipedia.org/wiki/Kotoka_International_Airport
Alcides Fernández Airport,https://en.wikipedia.org/wiki/Alcides_Fern%C3%A1ndez_Airport
Lanzarote Airport,https://en.wikipedia.org/wiki/Lanzarote_Airport
St. Gallen–Altenrhein Airport,https://en.wikipedia.org/wiki/St._Gallen%E2%80%93Altenrhein_Airport
Alderney Airport,https://en.wikipedia.org/wiki/Alderney_Airport
Anuradhapura Airport,https://en.wikipedia.org/wiki/Anuradhapura_Airport
Nantucket Memorial Airport,https://en.wikipedia.org/wiki/Nantucket_Memorial_Airport
Aguaclara Airport,https://en.wikipedia.org/wiki/Aguaclara_Airport
Arica Airport (Colombia) (page does not exist),https://en.wikipedia.org/w/index.php?title=Arica_Airport_(Colombia)&action=edit&redlink=1
Ciudad Acuña International Airport,https://en.wikipedia.org/wiki/Ciudad_Acu%C3%B1a_International_Airport
Sahand Airport,https://en.wikipedia.org/wiki/Sahand_Airport
Araracuara Airport,https://en.wikipedia.org/wiki/Araracuara_Airport
Achinsk Airport,https://en.wikipedia.org/wiki/Achinsk_Airport
Waco Regional Airport,https://en.wikipedia.org/wiki/Waco_Regional_Airport
Achutupo Airport,https://en.wikipedia.org/wiki/Achutupo_Airport
Arcata-Eureka Airport,https://en.wikipedia.org/wiki/Arcata-Eureka_Airport
Xingyi Wanfenglin Airport,https://en.wikipedia.org/wiki/Xingyi_Wanfenglin_Airport
Atlantic City International Airport,https://en.wikipedia.org/wiki/Atlantic_City_International_Airport
Zabol Airport,https://en.wikipedia.org/wiki/Zabol_Airport
Adana Şakirpaşa Airport,https://en.wikipedia.org/wiki/Adana_%C5%9Eakirpa%C5%9Fa_Airport
Adnan Menderes Airport,https://en.wikipedia.org/wiki/Adnan_Menderes_Airport
Andakombe Airport,https://en.wikipedia.org/wiki/Andakombe_Airport
Bole International Airport,https://en.wikipedia.org/wiki/Bole_International_Airport
Aden International Airport,https://en.wikipedia.org/wiki/Aden_International_Airport
Adıyaman Airport,https://en.wikipedia.org/wiki/Ad%C4%B1yaman_Airport
Lenawee County Airport,https://en.wikipedia.org/wiki/Lenawee_County_Airport
Aldan Airport,https://en.wikipedia.org/wiki/Aldan_Airport
Arandis Airport,https://en.wikipedia.org/wiki/Arandis_Airport
Amman Civil Airport,https://en.wikipedia.org/wiki/Amman_Civil_Airport
Adak Airport,https://en.wikipedia.org/wiki/Adak_Airport
Adelaide Airport,https://en.wikipedia.org/wiki/Adelaide_Airport
Ardmore Municipal Airport,https://en.wikipedia.org/wiki/Ardmore_Municipal_Airport
Andes Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Andes_Airport&action=edit&redlink=1
Andamooka Airport,https://en.wikipedia.org/wiki/Andamooka_Airport
Ampara Airport,https://en.wikipedia.org/wiki/Ampara_Airport
Kodiak Airport,https://en.wikipedia.org/wiki/Kodiak_Airport
Robert F. Swinnie Airport,https://en.wikipedia.org/wiki/Robert_F._Swinnie_Airport
Addison Airport,https://en.wikipedia.org/wiki/Addison_Airport
Ada Municipal Airport,https://en.wikipedia.org/wiki/Ada_Municipal_Airport
Ardabil Airport,https://en.wikipedia.org/wiki/Ardabil_Airport
Ed Daein Airport,https://en.wikipedia.org/wiki/Ed_Daein_Airport
Andrews Field,https://en.wikipedia.org/wiki/Andrews_Field
RAF Leuchars,https://en.wikipedia.org/wiki/RAF_Leuchars
Alldays Airport,https://en.wikipedia.org/wiki/Alldays_Airport
Gustavo Rojas Pinilla International Airport,https://en.wikipedia.org/wiki/Gustavo_Rojas_Pinilla_International_Airport
Abemama Atoll Airport,https://en.wikipedia.org/wiki/Abemama_Atoll_Airport
Baise Bama Airport,https://en.wikipedia.org/wiki/Baise_Bama_Airport
Adareil Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Adareil_Airport&action=edit&redlink=1
Aek Godang Airport,https://en.wikipedia.org/wiki/Aek_Godang_Airport
Abéché Airport,https://en.wikipedia.org/wiki/Ab%C3%A9ch%C3%A9_Airport
Aseki Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Aseki_Airport&action=edit&redlink=1
Albert Lea Municipal Airport,https://en.wikipedia.org/wiki/Albert_Lea_Municipal_Airport
Amgu Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Amgu_Airport&action=edit&redlink=1
Aioun el Atrouss Airport,https://en.wikipedia.org/wiki/Aioun_el_Atrouss_Airport
Jorge Newbery Airpark,https://en.wikipedia.org/wiki/Jorge_Newbery_Airpark
Ar Horqin Airport,https://en.wikipedia.org/wiki/Ar_Horqin_Airport
Sochi International Airport,https://en.wikipedia.org/wiki/Sochi_International_Airport
"Ålesund Airport, Vigra","https://en.wikipedia.org/wiki/%C3%85lesund_Airport,_Vigra"
Allakaket Airport,https://en.wikipedia.org/wiki/Allakaket_Airport
Abu Musa Airport,https://en.wikipedia.org/wiki/Abu_Musa_Airport
Alexandria International Airport (Louisiana),https://en.wikipedia.org/wiki/Alexandria_International_Airport_(Louisiana)
Akureyri Airport,https://en.wikipedia.org/wiki/Akureyri_Airport
San Rafael Airport (Argentina),https://en.wikipedia.org/wiki/San_Rafael_Airport_(Argentina)
Port Alfred Airport,https://en.wikipedia.org/wiki/Port_Alfred_Airport
United States Air Force Academy,https://en.wikipedia.org/wiki/United_States_Air_Force_Academy
Amalfi Airport (Colombia),https://en.wikipedia.org/wiki/Amalfi_Airport_(Colombia)
Kondavattavan Tank Seaplane Base (page does not exist),https://en.wikipedia.org/w/index.php?title=Kondavattavan_Tank_Seaplane_Base&action=edit&redlink=1
Alta Floresta Airport,https://en.wikipedia.org/wiki/Alta_Floresta_Airport
Jaffrey Airport–Silver Ranch,https://en.wikipedia.org/wiki/Jaffrey_Airport%E2%80%93Silver_Ranch
Afton Municipal Airport,https://en.wikipedia.org/wiki/Afton_Municipal_Airport
Afore Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Afore_Airport&action=edit&redlink=1
Zarafshan Airport,https://en.wikipedia.org/wiki/Zarafshan_Airport
Afutara Airport,https://en.wikipedia.org/wiki/Afutara_Airport
Fort Worth Alliance Airport,https://en.wikipedia.org/wiki/Fort_Worth_Alliance_Airport
Afyon Airport,https://en.wikipedia.org/wiki/Afyon_Airport
Sabzevar Airport,https://en.wikipedia.org/wiki/Sabzevar_Airport
Agadir–Al Massira Airport,https://en.wikipedia.org/wiki/Agadir%E2%80%93Al_Massira_Airport
Augsburg Airport,https://en.wikipedia.org/wiki/Augsburg_Airport
Allegheny County Airport,https://en.wikipedia.org/wiki/Allegheny_County_Airport
Anggi Airport,https://en.wikipedia.org/wiki/Anggi_Airport
Wangerooge Airfield,https://en.wikipedia.org/wiki/Wangerooge_Airfield
Agen La Garenne Airport,https://en.wikipedia.org/wiki/Agen_La_Garenne_Airport
Angoram Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Angoram_Airport&action=edit&redlink=1
Ängelholm–Helsingborg Airport,https://en.wikipedia.org/wiki/%C3%84ngelholm%E2%80%93Helsingborg_Airport
Wageningen Airstrip,https://en.wikipedia.org/wiki/Wageningen_Airstrip
Aguni Airport,https://en.wikipedia.org/wiki/Aguni_Airport
Kagua Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Kagua_Airport&action=edit&redlink=1
Wanigela Airport,https://en.wikipedia.org/wiki/Wanigela_Airport
Angoon Seaplane Base,https://en.wikipedia.org/wiki/Angoon_Seaplane_Base
Magnolia Municipal Airport,https://en.wikipedia.org/wiki/Magnolia_Municipal_Airport
Málaga Airport,https://en.wikipedia.org/wiki/M%C3%A1laga_Airport
Agrinion Airport,https://en.wikipedia.org/wiki/Agrinion_Airport
Agra Airport,https://en.wikipedia.org/wiki/Agra_Airport
Augusta Regional Airport,https://en.wikipedia.org/wiki/Augusta_Regional_Airport
Guaraní International Airport,https://en.wikipedia.org/wiki/Guaran%C3%AD_International_Airport
Lic. Jesús Terán Peredo International Airport,https://en.wikipedia.org/wiki/Lic._Jes%C3%BAs_Ter%C3%A1n_Peredo_International_Airport
Oswaldo Guevara Mujica Airport,https://en.wikipedia.org/wiki/Oswaldo_Guevara_Mujica_Airport
Agnew Airport,https://en.wikipedia.org/wiki/Agnew_Airport
Agatti Aerodrome,https://en.wikipedia.org/wiki/Agatti_Aerodrome
Aggeneys Airport,https://en.wikipedia.org/wiki/Aggeneys_Airport
Abha Regional Airport,https://en.wikipedia.org/wiki/Abha_Regional_Airport
Amedee Army Airfield,https://en.wikipedia.org/wiki/Amedee_Army_Airfield
Ardmore Downtown Executive Airport,https://en.wikipedia.org/wiki/Ardmore_Downtown_Executive_Airport
Ahe Airport,https://en.wikipedia.org/wiki/Ahe_Airport
Arapahoe Municipal Airport,https://en.wikipedia.org/wiki/Arapahoe_Municipal_Airport
Amery Municipal Airport,https://en.wikipedia.org/wiki/Amery_Municipal_Airport
Amahai Airport,https://en.wikipedia.org/wiki/Amahai_Airport
Hongyuan Airport,https://en.wikipedia.org/wiki/Hongyuan_Airport
Aishalton Airport,https://en.wikipedia.org/wiki/Aishalton_Airport
Ashland Municipal Airport,https://en.wikipedia.org/wiki/Ashland_Municipal_Airport
Athens Ben Epps Airport,https://en.wikipedia.org/wiki/Athens_Ben_Epps_Airport
Alghero-Fertilia Airport,https://en.wikipedia.org/wiki/Alghero-Fertilia_Airport
Ahuas Airport,https://en.wikipedia.org/wiki/Ahuas_Airport
Cherif Al Idrissi Airport,https://en.wikipedia.org/wiki/Cherif_Al_Idrissi_Airport
Saih Rawl Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Saih_Rawl_Airport&action=edit&redlink=1
Ambatolahy Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Ambatolahy_Airport&action=edit&redlink=1
Alpe d'Huez Airport,https://en.wikipedia.org/wiki/Alpe_d%27Huez_Airport
Alliance Municipal Airport,https://en.wikipedia.org/wiki/Alliance_Municipal_Airport
Ailinglaplap Airok Airport,https://en.wikipedia.org/wiki/Ailinglaplap_Airok_Airport
Anderson Municipal Airport,https://en.wikipedia.org/wiki/Anderson_Municipal_Airport
Aiome Airport,https://en.wikipedia.org/wiki/Aiome_Airport
Assis Airport,https://en.wikipedia.org/wiki/Assis_Airport
Yalinga Airport,https://en.wikipedia.org/wiki/Yalinga_Airport
Aiambak Airport,https://en.wikipedia.org/wiki/Aiambak_Airport
Ali-Sabieh Airport,https://en.wikipedia.org/wiki/Ali-Sabieh_Airport
Aiken Municipal Airport,https://en.wikipedia.org/wiki/Aiken_Municipal_Airport
Ailigandí Airport,https://en.wikipedia.org/wiki/Ailigand%C3%AD_Airport
Ailuk Airport,https://en.wikipedia.org/wiki/Ailuk_Airport
Wainwright Airport (Alaska),https://en.wikipedia.org/wiki/Wainwright_Airport_(Alaska)
Atlantic Municipal Airport,https://en.wikipedia.org/wiki/Atlantic_Municipal_Airport
Adampur Airport,https://en.wikipedia.org/wiki/Adampur_Airport
Aripuanã Airport,https://en.wikipedia.org/wiki/Aripuan%C3%A3_Airport
Arorae Island Airport,https://en.wikipedia.org/wiki/Arorae_Island_Airport
Aitutaki Airport,https://en.wikipedia.org/wiki/Aitutaki_Airport
Enua Airport,https://en.wikipedia.org/wiki/Enua_Airport
George Downer Airport,https://en.wikipedia.org/wiki/George_Downer_Airport
Ai-Ais Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Ai-Ais_Airport&action=edit&redlink=1
Lee C. Fine Memorial Airport,https://en.wikipedia.org/wiki/Lee_C._Fine_Memorial_Airport
Ajaccio Napoleon Bonaparte Airport,https://en.wikipedia.org/wiki/Ajaccio_Napoleon_Bonaparte_Airport
Al-Jawf Domestic Airport,https://en.wikipedia.org/wiki/Al-Jawf_Domestic_Airport
Ağrı Airport,https://en.wikipedia.org/wiki/A%C4%9Fr%C4%B1_Airport
Akjoujt Airport,https://en.wikipedia.org/wiki/Akjoujt_Airport
Arak Airport,https://en.wikipedia.org/wiki/Arak_Airport
Lengpui Airport,https://en.wikipedia.org/wiki/Lengpui_Airport
Ouani Airport,https://en.wikipedia.org/wiki/Ouani_Airport
Arvidsjaur Airport,https://en.wikipedia.org/wiki/Arvidsjaur_Airport
Punta Abreojos Airstrip,https://en.wikipedia.org/wiki/Punta_Abreojos_Airstrip
Santa Maria Airport (Sergipe),https://en.wikipedia.org/wiki/Santa_Maria_Airport_(Sergipe)
Mano Dayak International Airport,https://en.wikipedia.org/wiki/Mano_Dayak_International_Airport
Ankang Wulipu Airport,https://en.wikipedia.org/wiki/Ankang_Wulipu_Airport
Atka Airport,https://en.wikipedia.org/wiki/Atka_Airport
Akron Fulton International Airport,https://en.wikipedia.org/wiki/Akron_Fulton_International_Airport
Akola Airport,https://en.wikipedia.org/wiki/Akola_Airport
Akieni Airport,https://en.wikipedia.org/wiki/Akieni_Airport
Kufra Airport,https://en.wikipedia.org/wiki/Kufra_Airport
Anguganak Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Anguganak_Airport&action=edit&redlink=1
Prince Sultan Air Base,https://en.wikipedia.org/wiki/Prince_Sultan_Air_Base
Akiak Airport,https://en.wikipedia.org/wiki/Akiak_Airport
Asahikawa Airport,https://en.wikipedia.org/wiki/Asahikawa_Airport
Akhiok Airport,https://en.wikipedia.org/wiki/Akhiok_Airport
Auckland Airport,https://en.wikipedia.org/wiki/Auckland_Airport
Zakouma Airport,https://en.wikipedia.org/wiki/Zakouma_Airport
King Salmon Airport,https://en.wikipedia.org/wiki/King_Salmon_Airport
Colorado Plains Regional Airport,https://en.wikipedia.org/wiki/Colorado_Plains_Regional_Airport
Anaktuvuk Pass Airport,https://en.wikipedia.org/wiki/Anaktuvuk_Pass_Airport
Gunung Batin Airport,https://en.wikipedia.org/wiki/Gunung_Batin_Airport
Akure Airport,https://en.wikipedia.org/wiki/Akure_Airport
Auki Gwaunaru'u Airport,https://en.wikipedia.org/wiki/Auki_Gwaunaru%27u_Airport
RAF Akrotiri,https://en.wikipedia.org/wiki/RAF_Akrotiri
Aksu Airport,https://en.wikipedia.org/wiki/Aksu_Airport
Akulivik Airport,https://en.wikipedia.org/wiki/Akulivik_Airport
Aghajari Airport,https://en.wikipedia.org/wiki/Aghajari_Airport
Aktobe Airport,https://en.wikipedia.org/wiki/Aktobe_Airport
Sittwe Airport,https://en.wikipedia.org/wiki/Sittwe_Airport
Almaty International Airport,https://en.wikipedia.org/wiki/Almaty_International_Airport
Albany International Airport,https://en.wikipedia.org/wiki/Albany_International_Airport
Alicante–Elche Airport,https://en.wikipedia.org/wiki/Alicante%E2%80%93Elche_Airport
Alerta Airport,https://en.wikipedia.org/wiki/Alerta_Airport
Alpine–Casparis Municipal Airport,https://en.wikipedia.org/wiki/Alpine%E2%80%93Casparis_Municipal_Airport
Alta Airport,https://en.wikipedia.org/wiki/Alta_Airport
Houari Boumediene Airport,https://en.wikipedia.org/wiki/Houari_Boumediene_Airport
Albany Airport (Western Australia),https://en.wikipedia.org/wiki/Albany_Airport_(Western_Australia)
Alice International Airport,https://en.wikipedia.org/wiki/Alice_International_Airport
Alexander Bay Airport,https://en.wikipedia.org/wiki/Alexander_Bay_Airport
Asella Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Asella_Airport&action=edit&redlink=1
Albenga Airport,https://en.wikipedia.org/wiki/Albenga_Airport
Alamogordo–White Sands Regional Airport,https://en.wikipedia.org/wiki/Alamogordo%E2%80%93White_Sands_Regional_Airport
St. Louis Regional Airport,https://en.wikipedia.org/wiki/St._Louis_Regional_Airport
Waterloo Regional Airport,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport
Aleppo International Airport,https://en.wikipedia.org/wiki/Aleppo_International_Airport
Alegrete Airport,https://en.wikipedia.org/wiki/Alegrete_Airport
Alexandra Aerodrome,https://en.wikipedia.org/wiki/Alexandra_Aerodrome
San Luis Valley Regional Airport,https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport
Alenquer Airport,https://en.wikipedia.org/wiki/Alenquer_Airport
Alula Airport,https://en.wikipedia.org/wiki/Alula_Airport
Walla Walla Regional Airport,https://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport
Thomas C. Russell Field,https://en.wikipedia.org/wiki/Thomas_C._Russell_Field
El Nouzha Airport,https://en.wikipedia.org/wiki/El_Nouzha_Airport
Alitak Seaplane Base,https://en.wikipedia.org/wiki/Alitak_Seaplane_Base
Rick Husband Amarillo International Airport,https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport
Ambilobe Airport,https://en.wikipedia.org/wiki/Ambilobe_Airport
Am Timan Airport,https://en.wikipedia.org/wiki/Am_Timan_Airport
Sardar Vallabhbhai Patel International Airport,https://en.wikipedia.org/wiki/Sardar_Vallabhbhai_Patel_International_Airport
Alto Molocue Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Alto_Molocue_Airport&action=edit&redlink=1
Ama Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Ama_Airport&action=edit&redlink=1
Amboin Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Amboin_Airport&action=edit&redlink=1
Arba Minch Airport,https://en.wikipedia.org/wiki/Arba_Minch_Airport
Selaparang Airport,https://en.wikipedia.org/wiki/Selaparang_Airport
Almenara Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Almenara_Airport&action=edit&redlink=1
Animas Air Park,https://en.wikipedia.org/wiki/Animas_Air_Park
Puerto Armuelles Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Puerto_Armuelles_Airport&action=edit&redlink=1
Queen Alia International Airport,https://en.wikipedia.org/wiki/Queen_Alia_International_Airport
Gratiot Community Airport,https://en.wikipedia.org/wiki/Gratiot_Community_Airport
Mao Airport,https://en.wikipedia.org/wiki/Mao_Airport
Ampanihy Airport,https://en.wikipedia.org/wiki/Ampanihy_Airport
Pattimura Airport,https://en.wikipedia.org/wiki/Pattimura_Airport
Amsterdam Airport Schiphol,https://en.wikipedia.org/wiki/Amsterdam_Airport_Schiphol
Amata Airport,https://en.wikipedia.org/wiki/Amata_Airport
Amanab Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Amanab_Airport&action=edit&redlink=1
Amderma Airport,https://en.wikipedia.org/wiki/Amderma_Airport
Ames Municipal Airport,https://en.wikipedia.org/wiki/Ames_Municipal_Airport
Ammaroo Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Ammaroo_Airport&action=edit&redlink=1
Ambatomainty Airport,https://en.wikipedia.org/wiki/Ambatomainty_Airport
Ardmore Airport (New Zealand),https://en.wikipedia.org/wiki/Ardmore_Airport_(New_Zealand)
Angama Mara Airport,https://en.wikipedia.org/wiki/Angama_Mara_Airport
Anniston Regional Airport,https://en.wikipedia.org/wiki/Anniston_Regional_Airport
Ted Stevens Anchorage International Airport,https://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport
Anderson Regional Airport,https://en.wikipedia.org/wiki/Anderson_Regional_Airport
Angers – Loire Airport,https://en.wikipedia.org/wiki/Angers_%E2%80%93_Loire_Airport
Cerro Moreno International Airport,https://en.wikipedia.org/wiki/Cerro_Moreno_International_Airport
Angoulême – Cognac International Airport,https://en.wikipedia.org/wiki/Angoul%C3%AAme_%E2%80%93_Cognac_International_Airport
Aniak Airport,https://en.wikipedia.org/wiki/Aniak_Airport
Zanaga Airport,https://en.wikipedia.org/wiki/Zanaga_Airport
Etimesgut Air Base,https://en.wikipedia.org/wiki/Etimesgut_Air_Base
Andulo Airport,https://en.wikipedia.org/wiki/Andulo_Airport
Antsirabato Airport,https://en.wikipedia.org/wiki/Antsirabato_Airport
Annette Island Airport,https://en.wikipedia.org/wiki/Annette_Island_Airport
Angoche Airport,https://en.wikipedia.org/wiki/Angoche_Airport
Lee Airport,https://en.wikipedia.org/wiki/Lee_Airport
Tri-State Steuben County Airport,https://en.wikipedia.org/wiki/Tri-State_Steuben_County_Airport
Antwerp International Airport,https://en.wikipedia.org/wiki/Antwerp_International_Airport
Andahuaylas Airport,https://en.wikipedia.org/wiki/Andahuaylas_Airport
V. C. Bird International Airport,https://en.wikipedia.org/wiki/V._C._Bird_International_Airport
Anvik Airport,https://en.wikipedia.org/wiki/Anvik_Airport
Ainsworth Regional Airport,https://en.wikipedia.org/wiki/Ainsworth_Regional_Airport
"Andøya Airport, Andenes","https://en.wikipedia.org/wiki/And%C3%B8ya_Airport,_Andenes"
Anthony Municipal Airport,https://en.wikipedia.org/wiki/Anthony_Municipal_Airport
Angus Downs Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Angus_Downs_Airport&action=edit&redlink=1
Aroa Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Aroa_Airport&action=edit&redlink=1
Annanberg Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Annanberg_Airport&action=edit&redlink=1
Leipzig–Altenburg Airport,https://en.wikipedia.org/wiki/Leipzig%E2%80%93Altenburg_Airport
Abou-Deïa Airport,https://en.wikipedia.org/wiki/Abou-De%C3%AFa_Airport
Anadolu Airport,https://en.wikipedia.org/wiki/Anadolu_Airport
Anshan Teng'ao Airport,https://en.wikipedia.org/wiki/Anshan_Teng%27ao_Airport
Lima Allen County Airport,https://en.wikipedia.org/wiki/Lima_Allen_County_Airport
Ancona Falconara Airport,https://en.wikipedia.org/wiki/Ancona_Falconara_Airport
Aomori Airport,https://en.wikipedia.org/wiki/Aomori_Airport
Karpathos Island National Airport,https://en.wikipedia.org/wiki/Karpathos_Island_National_Airport
Paso de los Libres Airport,https://en.wikipedia.org/wiki/Paso_de_los_Libres_Airport
Adam Airport,https://en.wikipedia.org/wiki/Adam_Airport
Arona Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Arona_Airport&action=edit&redlink=1
Altoona–Blair County Airport,https://en.wikipedia.org/wiki/Altoona%E2%80%93Blair_County_Airport
Alférez FAP Alfredo Vladimir Sara Bauer Airport,https://en.wikipedia.org/wiki/Alf%C3%A9rez_FAP_Alfredo_Vladimir_Sara_Bauer_Airport
Sultan Abdul Halim Airport,https://en.wikipedia.org/wiki/Sultan_Abdul_Halim_Airport
Amook Bay Seaplane Base,https://en.wikipedia.org/wiki/Amook_Bay_Seaplane_Base
Aosta Valley Airport,https://en.wikipedia.org/wiki/Aosta_Valley_Airport
Attapeu International Airport,https://en.wikipedia.org/wiki/Attapeu_International_Airport
Centennial Airport,https://en.wikipedia.org/wiki/Centennial_Airport
Apolo Airport,https://en.wikipedia.org/wiki/Apolo_Airport
Napa County Airport,https://en.wikipedia.org/wiki/Napa_County_Airport
Naples Municipal Airport,https://en.wikipedia.org/wiki/Naples_Municipal_Airport
Phillips Army Airfield,https://en.wikipedia.org/wiki/Phillips_Army_Airfield
A.P. Hill Army Airfield,https://en.wikipedia.org/wiki/A.P._Hill_Army_Airfield
Captain Luis F. Gómez Niño Air Base,https://en.wikipedia.org/wiki/Captain_Luis_F._G%C3%B3mez_Ni%C3%B1o_Air_Base
Apataki Airport,https://en.wikipedia.org/wiki/Apataki_Airport
Nampula Airport,https://en.wikipedia.org/wiki/Nampula_Airport
Alpena County Regional Airport,https://en.wikipedia.org/wiki/Alpena_County_Regional_Airport
Antonio Roldán Betancourt Airport,https://en.wikipedia.org/wiki/Antonio_Rold%C3%A1n_Betancourt_Airport
Asapa Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Asapa_Airport&action=edit&redlink=1
Arapiraca Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=Arapiraca_Airport&action=edit&redlink=1
April River Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=April_River_Airport&action=edit&redlink=1
Anápolis Airport (page does not exist),https://en.wikipedia.org/w/index.php?title=An%C3%A1polis_Airport&action=edit&redlink=1
