title,link
Seoul National University,https://en.wikipedia.org/wiki/Seoul_National_University
University of Melbourne,https://en.wikipedia.org/wiki/University_of_Melbourne
University of Sydney,https://en.wikipedia.org/wiki/University_of_Sydney
Chinese University of Hong Kong,https://en.wikipedia.org/wiki/Chinese_University_of_Hong_Kong
"University of California, Los Angeles","https://en.wikipedia.org/wiki/University_of_California,_Los_Angeles"
KAIST,https://en.wikipedia.org/wiki/KAIST
New York University,https://en.wikipedia.org/wiki/New_York_University
University of New South Wales,https://en.wikipedia.org/wiki/University_of_New_South_Wales
Paris Sciences et Lettres University,https://en.wikipedia.org/wiki/Paris_Sciences_et_Lettres_University
Zhejiang University,https://en.wikipedia.org/wiki/Zhejiang_University
University of British Columbia,https://en.wikipedia.org/wiki/University_of_British_Columbia
University of Queensland,https://en.wikipedia.org/wiki/University_of_Queensland
"University of California, San Diego","https://en.wikipedia.org/wiki/University_of_California,_San_Diego"
Polytechnic Institute of Paris,https://en.wikipedia.org/wiki/Polytechnic_Institute_of_Paris
London School of Economics,https://en.wikipedia.org/wiki/London_School_of_Economics
University of Science and Technology of China,https://en.wikipedia.org/wiki/University_of_Science_and_Technology_of_China
Lomonosov Moscow State University,https://en.wikipedia.org/wiki/Lomonosov_Moscow_State_University
Shanghai Jiao Tong University,https://en.wikipedia.org/wiki/Shanghai_Jiao_Tong_University
Indian Institute of Technology Bombay,https://en.wikipedia.org/wiki/Indian_Institute_of_Technology_Bombay
Nanjing University,https://en.wikipedia.org/wiki/Nanjing_University
Indian Institute of Science Bangalore,https://en.wikipedia.org/wiki/Indian_Institute_of_Science_Bangalore
Saint Petersburg State University,https://en.wikipedia.org/wiki/Saint_Petersburg_State_University
Novosibirsk State University,https://en.wikipedia.org/wiki/Novosibirsk_State_University
Sun Yat-sen University,https://en.wikipedia.org/wiki/Sun_Yat-sen_University
University of São Paulo,https://en.wikipedia.org/wiki/University_of_S%C3%A3o_Paulo
Wuhan University,https://en.wikipedia.org/wiki/Wuhan_University
University of Campinas,https://en.wikipedia.org/wiki/University_of_Campinas
Indian Institute of Technology Madras,https://en.wikipedia.org/wiki/Indian_Institute_of_Technology_Madras
Tomsk State University,https://en.wikipedia.org/wiki/Tomsk_State_University
Harbin Institute of Technology,https://en.wikipedia.org/wiki/Harbin_Institute_of_Technology
Pontificia Universidad Católica de Chile,https://en.wikipedia.org/wiki/Pontificia_Universidad_Cat%C3%B3lica_de_Chile
Universidade de São Paulo,https://en.wikipedia.org/wiki/Universidade_de_S%C3%A3o_Paulo
Instituto Tecnologico y de Estudios Superiores de Monterrey,https://en.wikipedia.org/wiki/Instituto_Tecnologico_y_de_Estudios_Superiores_de_Monterrey
Universidad de Chile,https://en.wikipedia.org/wiki/Universidad_de_Chile
Universidade Estadual de Campinas,https://en.wikipedia.org/wiki/Universidade_Estadual_de_Campinas
Universidad de los Andes (Colombia),https://en.wikipedia.org/wiki/Universidad_de_los_Andes_(Colombia)
Universidad Nacional Autónoma de México,https://en.wikipedia.org/wiki/Universidad_Nacional_Aut%C3%B3noma_de_M%C3%A9xico
University of Buenos Aires,https://en.wikipedia.org/wiki/University_of_Buenos_Aires
Universidade federal do rio de janeiro,https://en.wikipedia.org/wiki/Universidade_federal_do_rio_de_janeiro
Universidad Nacional de Colombia,https://en.wikipedia.org/wiki/Universidad_Nacional_de_Colombia
University of Concepción,https://en.wikipedia.org/wiki/University_of_Concepci%C3%B3n
University of Antioquia,https://en.wikipedia.org/wiki/University_of_Antioquia
"University of Santiago, Chile","https://en.wikipedia.org/wiki/University_of_Santiago,_Chile"
Federal University of Minas Gerais,https://en.wikipedia.org/wiki/Federal_University_of_Minas_Gerais
Pontifical Catholic University of Peru,https://en.wikipedia.org/wiki/Pontifical_Catholic_University_of_Peru
Pontifical Catholic University of Rio de Janeiro,https://en.wikipedia.org/wiki/Pontifical_Catholic_University_of_Rio_de_Janeiro
Pontifical Xavierian University,https://en.wikipedia.org/wiki/Pontifical_Xavierian_University
University of Costa Rica,https://en.wikipedia.org/wiki/University_of_Costa_Rica
Moscow State University,https://en.wikipedia.org/wiki/Moscow_State_University
University of Tartu,https://en.wikipedia.org/wiki/University_of_Tartu
Charles University,https://en.wikipedia.org/wiki/Charles_University
Jagiellonian University,https://en.wikipedia.org/wiki/Jagiellonian_University
University of Warsaw,https://en.wikipedia.org/wiki/University_of_Warsaw
Masaryk University,https://en.wikipedia.org/wiki/Masaryk_University
Moscow Institute of Physics and Technology,https://en.wikipedia.org/wiki/Moscow_Institute_of_Physics_and_Technology
Koç University,https://en.wikipedia.org/wiki/Ko%C3%A7_University
Czech Technical University in Prague,https://en.wikipedia.org/wiki/Czech_Technical_University_in_Prague
Warsaw University of Technology,https://en.wikipedia.org/wiki/Warsaw_University_of_Technology
Middle East Technical University,https://en.wikipedia.org/wiki/Middle_East_Technical_University
Boğaziçi University,https://en.wikipedia.org/wiki/Bo%C4%9Fazi%C3%A7i_University
Higher School of Economics,https://en.wikipedia.org/wiki/Higher_School_of_Economics
Istanbul Technical University,https://en.wikipedia.org/wiki/Istanbul_Technical_University
Bilkent University,https://en.wikipedia.org/wiki/Bilkent_University
Al-Farabi Kazakh National University,https://en.wikipedia.org/wiki/Al-Farabi_Kazakh_National_University
Vilnius University,https://en.wikipedia.org/wiki/Vilnius_University
King Abdulaziz University,https://en.wikipedia.org/wiki/King_Abdulaziz_University
American University of Beirut,https://en.wikipedia.org/wiki/American_University_of_Beirut
Qatar University,https://en.wikipedia.org/wiki/Qatar_University
United Arab Emirates University,https://en.wikipedia.org/wiki/United_Arab_Emirates_University
King Saud University,https://en.wikipedia.org/wiki/King_Saud_University
Sultan Qaboos University,https://en.wikipedia.org/wiki/Sultan_Qaboos_University
University of Jordan,https://en.wikipedia.org/wiki/University_of_Jordan
The American University in Cairo,https://en.wikipedia.org/wiki/The_American_University_in_Cairo
Cairo University,https://en.wikipedia.org/wiki/Cairo_University
Jordan University of Science and Technology,https://en.wikipedia.org/wiki/Jordan_University_of_Science_and_Technology
Ain Shams University,https://en.wikipedia.org/wiki/Ain_Shams_University
Umm al-Qura University,https://en.wikipedia.org/wiki/Umm_al-Qura_University
Alexandria University,https://en.wikipedia.org/wiki/Alexandria_University
Saint Joseph University,https://en.wikipedia.org/wiki/Saint_Joseph_University
Hertie School of Governance,https://en.wikipedia.org/wiki/Hertie_School_of_Governance
Technical University of Berlin,https://en.wikipedia.org/wiki/Technical_University_of_Berlin
Technical University of Ilmenau,https://en.wikipedia.org/wiki/Technical_University_of_Ilmenau
University of Erfurt,https://en.wikipedia.org/wiki/University_of_Erfurt
University of Halle-Wittenberg,https://en.wikipedia.org/wiki/University_of_Halle-Wittenberg
University of Jena,https://en.wikipedia.org/wiki/University_of_Jena
University of Leipzig,https://en.wikipedia.org/wiki/University_of_Leipzig
University of Magdeburg,https://en.wikipedia.org/wiki/University_of_Magdeburg
University of Potsdam,https://en.wikipedia.org/wiki/University_of_Potsdam
"Bauhaus University, Weimar","https://en.wikipedia.org/wiki/Bauhaus_University,_Weimar"
Viadrina University,https://en.wikipedia.org/wiki/Viadrina_University
University of Augsburg,https://en.wikipedia.org/wiki/University_of_Augsburg
University of Bamberg,https://en.wikipedia.org/wiki/University_of_Bamberg
University of Bayreuth,https://en.wikipedia.org/wiki/University_of_Bayreuth
Catholic University of Eichstätt-Ingolstadt,https://en.wikipedia.org/wiki/Catholic_University_of_Eichst%C3%A4tt-Ingolstadt
University of Erlangen-Nuremberg,https://en.wikipedia.org/wiki/University_of_Erlangen-Nuremberg
University of Freiburg,https://en.wikipedia.org/wiki/University_of_Freiburg
University of Heidelberg,https://en.wikipedia.org/wiki/University_of_Heidelberg
University of Hohenheim,https://en.wikipedia.org/wiki/University_of_Hohenheim
Karlsruhe Institute of Technology,https://en.wikipedia.org/wiki/Karlsruhe_Institute_of_Technology
University of Konstanz,https://en.wikipedia.org/wiki/University_of_Konstanz
University of Mannheim,https://en.wikipedia.org/wiki/University_of_Mannheim
Bundeswehr University of Munich,https://en.wikipedia.org/wiki/Bundeswehr_University_of_Munich
University of Munich,https://en.wikipedia.org/wiki/University_of_Munich
University of Passau,https://en.wikipedia.org/wiki/University_of_Passau
University of Regensburg,https://en.wikipedia.org/wiki/University_of_Regensburg
University of Stuttgart,https://en.wikipedia.org/wiki/University_of_Stuttgart
University of Tübingen,https://en.wikipedia.org/wiki/University_of_T%C3%BCbingen
University of Ulm,https://en.wikipedia.org/wiki/University_of_Ulm
University of Würzburg,https://en.wikipedia.org/wiki/University_of_W%C3%BCrzburg
RWTH Aachen,https://en.wikipedia.org/wiki/RWTH_Aachen
Braunschweig University of Technology,https://en.wikipedia.org/wiki/Braunschweig_University_of_Technology
Chemnitz University of Technology,https://en.wikipedia.org/wiki/Chemnitz_University_of_Technology
Clausthal University of Technology,https://en.wikipedia.org/wiki/Clausthal_University_of_Technology
Technical University of Dortmund,https://en.wikipedia.org/wiki/Technical_University_of_Dortmund
Darmstadt University of Technology,https://en.wikipedia.org/wiki/Darmstadt_University_of_Technology
Dresden University of Technology,https://en.wikipedia.org/wiki/Dresden_University_of_Technology
Freiberg University of Mining and Technology,https://en.wikipedia.org/wiki/Freiberg_University_of_Mining_and_Technology
Hamburg University of Technology,https://en.wikipedia.org/wiki/Hamburg_University_of_Technology
Leibniz University Hannover,https://en.wikipedia.org/wiki/Leibniz_University_Hannover
Ilmenau University of Technology,https://en.wikipedia.org/wiki/Ilmenau_University_of_Technology
Kaiserslautern University of Technology,https://en.wikipedia.org/wiki/Kaiserslautern_University_of_Technology
Technical University of Munich,https://en.wikipedia.org/wiki/Technical_University_of_Munich
University of Wuppertal,https://en.wikipedia.org/wiki/University_of_Wuppertal
University of Rostock,https://en.wikipedia.org/wiki/University_of_Rostock
Martin Luther University of Halle-Wittenberg,https://en.wikipedia.org/wiki/Martin_Luther_University_of_Halle-Wittenberg
University of Bremen,https://en.wikipedia.org/wiki/University_of_Bremen
Jacobs University Bremen,https://en.wikipedia.org/wiki/Jacobs_University_Bremen
University of Flensburg,https://en.wikipedia.org/wiki/University_of_Flensburg
University of Göttingen,https://en.wikipedia.org/wiki/University_of_G%C3%B6ttingen
University of Greifswald,https://en.wikipedia.org/wiki/University_of_Greifswald
University of Hamburg,https://en.wikipedia.org/wiki/University_of_Hamburg
Bundeswehr,https://en.wikipedia.org/wiki/Bundeswehr
University of Hildesheim,https://en.wikipedia.org/wiki/University_of_Hildesheim
University of Kiel,https://en.wikipedia.org/wiki/University_of_Kiel
University of Lübeck,https://en.wikipedia.org/wiki/University_of_L%C3%BCbeck
University of Lüneburg,https://en.wikipedia.org/wiki/University_of_L%C3%BCneburg
University of Oldenburg,https://en.wikipedia.org/wiki/University_of_Oldenburg
University of Osnabrück,https://en.wikipedia.org/wiki/University_of_Osnabr%C3%BCck
Bielefeld University,https://en.wikipedia.org/wiki/Bielefeld_University
Ruhr University Bochum,https://en.wikipedia.org/wiki/Ruhr_University_Bochum
University of Bonn,https://en.wikipedia.org/wiki/University_of_Bonn
University of Cologne,https://en.wikipedia.org/wiki/University_of_Cologne
University of Duisburg-Essen,https://en.wikipedia.org/wiki/University_of_Duisburg-Essen
University of Düsseldorf,https://en.wikipedia.org/wiki/University_of_D%C3%BCsseldorf
Goethe University Frankfurt,https://en.wikipedia.org/wiki/Goethe_University_Frankfurt
University of Giessen,https://en.wikipedia.org/wiki/University_of_Giessen
University of Hagen,https://en.wikipedia.org/wiki/University_of_Hagen
University of Kassel,https://en.wikipedia.org/wiki/University_of_Kassel
University of Koblenz,https://en.wikipedia.org/wiki/University_of_Koblenz
University of Mainz,https://en.wikipedia.org/wiki/University_of_Mainz
University of Marburg,https://en.wikipedia.org/wiki/University_of_Marburg
University of Münster,https://en.wikipedia.org/wiki/University_of_M%C3%BCnster
University of Paderborn,https://en.wikipedia.org/wiki/University_of_Paderborn
Saarland University,https://en.wikipedia.org/wiki/Saarland_University
University of Trier,https://en.wikipedia.org/wiki/University_of_Trier
University of Siegen,https://en.wikipedia.org/wiki/University_of_Siegen
Berlin University of the Arts,https://en.wikipedia.org/wiki/Berlin_University_of_the_Arts
Free University of Berlin,https://en.wikipedia.org/wiki/Free_University_of_Berlin
Humboldt University of Berlin,https://en.wikipedia.org/wiki/Humboldt_University_of_Berlin
University of Koblenz-Landau,https://en.wikipedia.org/wiki/University_of_Koblenz-Landau
Ludwig Maximilian University of Munich,https://en.wikipedia.org/wiki/Ludwig_Maximilian_University_of_Munich
Bundeswehr University Munich,https://en.wikipedia.org/wiki/Bundeswehr_University_Munich
University of Karlsruhe,https://en.wikipedia.org/wiki/University_of_Karlsruhe
Leipzig University,https://en.wikipedia.org/wiki/Leipzig_University
University of Kaiserslautern,https://en.wikipedia.org/wiki/University_of_Kaiserslautern
Technische Universität Darmstadt,https://en.wikipedia.org/wiki/Technische_Universit%C3%A4t_Darmstadt
ESCP Business School,https://en.wikipedia.org/wiki/ESCP_Business_School
