title,link
Zootopia,https://en.wikipedia.org/wiki/Zootopia
Spotlight (film),https://en.wikipedia.org/wiki/Spotlight_(film)
Mad Max: Fury Road,https://en.wikipedia.org/wiki/Mad_Max:_Fury_Road
The Revenant (2015 film),https://en.wikipedia.org/wiki/The_Revenant_(2015_film)
Bridge of Spies (film),https://en.wikipedia.org/wiki/Bridge_of_Spies_(film)
The Big Short (film),https://en.wikipedia.org/wiki/The_Big_Short_(film)
The Danish Girl (film),https://en.wikipedia.org/wiki/The_Danish_Girl_(film)
Room (2015 film),https://en.wikipedia.org/wiki/Room_(2015_film)
The Hateful Eight,https://en.wikipedia.org/wiki/The_Hateful_Eight
Ex Machina (film),https://en.wikipedia.org/wiki/Ex_Machina_(film)
Inside Out (2015 film),https://en.wikipedia.org/wiki/Inside_Out_(2015_film)
Amy (2015 film),https://en.wikipedia.org/wiki/Amy_(2015_film)
Bear Story,https://en.wikipedia.org/wiki/Bear_Story
A Girl in the River: The Price of Forgiveness,https://en.wikipedia.org/wiki/A_Girl_in_the_River:_The_Price_of_Forgiveness
Son of Saul,https://en.wikipedia.org/wiki/Son_of_Saul
Spectre (2015 film),https://en.wikipedia.org/wiki/Spectre_(2015_film)
Stutterer (film),https://en.wikipedia.org/wiki/Stutterer_(film)
Birdman (film),https://en.wikipedia.org/wiki/Birdman_(film)
The Grand Budapest Hotel,https://en.wikipedia.org/wiki/The_Grand_Budapest_Hotel
Whiplash (2014 film),https://en.wikipedia.org/wiki/Whiplash_(2014_film)
The Imitation Game,https://en.wikipedia.org/wiki/The_Imitation_Game
American Sniper,https://en.wikipedia.org/wiki/American_Sniper
Boyhood (2014 film),https://en.wikipedia.org/wiki/Boyhood_(2014_film)
Interstellar (film),https://en.wikipedia.org/wiki/Interstellar_(film)
The Theory of Everything (2014 film),https://en.wikipedia.org/wiki/The_Theory_of_Everything_(2014_film)
Ida (film),https://en.wikipedia.org/wiki/Ida_(film)
Selma (film),https://en.wikipedia.org/wiki/Selma_(film)
Citizenfour,https://en.wikipedia.org/wiki/Citizenfour
Big Hero 6 (film),https://en.wikipedia.org/wiki/Big_Hero_6_(film)
Crisis Hotline: Veterans Press 1,https://en.wikipedia.org/wiki/Crisis_Hotline:_Veterans_Press_1
The Phone Call (2013 film),https://en.wikipedia.org/wiki/The_Phone_Call_(2013_film)
Still Alice,https://en.wikipedia.org/wiki/Still_Alice
Feast (2014 film),https://en.wikipedia.org/wiki/Feast_(2014_film)
12 Years a Slave (film),https://en.wikipedia.org/wiki/12_Years_a_Slave_(film)
Gravity (2013 film),https://en.wikipedia.org/wiki/Gravity_(2013_film)
Dallas Buyers Club,https://en.wikipedia.org/wiki/Dallas_Buyers_Club
Frozen (2013 film),https://en.wikipedia.org/wiki/Frozen_(2013_film)
The Great Gatsby (2013 film),https://en.wikipedia.org/wiki/The_Great_Gatsby_(2013_film)
Her (film),https://en.wikipedia.org/wiki/Her_(film)
Blue Jasmine,https://en.wikipedia.org/wiki/Blue_Jasmine
Mr Hublot,https://en.wikipedia.org/wiki/Mr_Hublot
The Lady in Number 6,https://en.wikipedia.org/wiki/The_Lady_in_Number_6
Helium (film),https://en.wikipedia.org/wiki/Helium_(film)
The Great Beauty,https://en.wikipedia.org/wiki/The_Great_Beauty
20 Feet from Stardom,https://en.wikipedia.org/wiki/20_Feet_from_Stardom
Argo (2012 film),https://en.wikipedia.org/wiki/Argo_(2012_film)
Life of Pi (film),https://en.wikipedia.org/wiki/Life_of_Pi_(film)
Les Misérables (2012 film),https://en.wikipedia.org/wiki/Les_Mis%C3%A9rables_(2012_film)
Lincoln (film),https://en.wikipedia.org/wiki/Lincoln_(film)
Django Unchained,https://en.wikipedia.org/wiki/Django_Unchained
Skyfall,https://en.wikipedia.org/wiki/Skyfall
Silver Linings Playbook,https://en.wikipedia.org/wiki/Silver_Linings_Playbook
Zero Dark Thirty,https://en.wikipedia.org/wiki/Zero_Dark_Thirty
Amour (2012 film),https://en.wikipedia.org/wiki/Amour_(2012_film)
Anna Karenina (2012 film),https://en.wikipedia.org/wiki/Anna_Karenina_(2012_film)
Paperman,https://en.wikipedia.org/wiki/Paperman
Brave (2012 film),https://en.wikipedia.org/wiki/Brave_(2012_film)
Searching for Sugar Man,https://en.wikipedia.org/wiki/Searching_for_Sugar_Man
Inocente,https://en.wikipedia.org/wiki/Inocente
Curfew (2012 film),https://en.wikipedia.org/wiki/Curfew_(2012_film)
The Artist (film),https://en.wikipedia.org/wiki/The_Artist_(film)
Hugo (film),https://en.wikipedia.org/wiki/Hugo_(film)
The Iron Lady (film),https://en.wikipedia.org/wiki/The_Iron_Lady_(film)
The Descendants,https://en.wikipedia.org/wiki/The_Descendants
The Girl with the Dragon Tattoo (2011 film),https://en.wikipedia.org/wiki/The_Girl_with_the_Dragon_Tattoo_(2011_film)
Midnight in Paris,https://en.wikipedia.org/wiki/Midnight_in_Paris
The Help (film),https://en.wikipedia.org/wiki/The_Help_(film)
A Separation,https://en.wikipedia.org/wiki/A_Separation
The Fantastic Flying Books of Mr. Morris Lessmore,https://en.wikipedia.org/wiki/The_Fantastic_Flying_Books_of_Mr._Morris_Lessmore
The Shore (2011 film),https://en.wikipedia.org/wiki/The_Shore_(2011_film)
Undefeated (2011 film),https://en.wikipedia.org/wiki/Undefeated_(2011_film)
The Muppets (film),https://en.wikipedia.org/wiki/The_Muppets_(film)
Saving Face (2012 film),https://en.wikipedia.org/wiki/Saving_Face_(2012_film)
Beginners,https://en.wikipedia.org/wiki/Beginners
Rango (2011 film),https://en.wikipedia.org/wiki/Rango_(2011_film)
The King's Speech,https://en.wikipedia.org/wiki/The_King%27s_Speech
Inception,https://en.wikipedia.org/wiki/Inception
The Social Network,https://en.wikipedia.org/wiki/The_Social_Network
The Fighter,https://en.wikipedia.org/wiki/The_Fighter
Toy Story 3,https://en.wikipedia.org/wiki/Toy_Story_3
Alice in Wonderland (2010 film),https://en.wikipedia.org/wiki/Alice_in_Wonderland_(2010_film)
Black Swan (film),https://en.wikipedia.org/wiki/Black_Swan_(film)
In a Better World,https://en.wikipedia.org/wiki/In_a_Better_World
The Lost Thing,https://en.wikipedia.org/wiki/The_Lost_Thing
God of Love (film),https://en.wikipedia.org/wiki/God_of_Love_(film)
The Wolfman (2010 film),https://en.wikipedia.org/wiki/The_Wolfman_(2010_film)
Strangers No More,https://en.wikipedia.org/wiki/Strangers_No_More
Inside Job (2010 film),https://en.wikipedia.org/wiki/Inside_Job_(2010_film)
The Hurt Locker,https://en.wikipedia.org/wiki/The_Hurt_Locker
Avatar (2009 film),https://en.wikipedia.org/wiki/Avatar_(2009_film)
Precious (film),https://en.wikipedia.org/wiki/Precious_(film)
Up (2009 film),https://en.wikipedia.org/wiki/Up_(2009_film)
Crazy Heart,https://en.wikipedia.org/wiki/Crazy_Heart
Inglourious Basterds,https://en.wikipedia.org/wiki/Inglourious_Basterds
Star Trek (film),https://en.wikipedia.org/wiki/Star_Trek_(film)
The Young Victoria,https://en.wikipedia.org/wiki/The_Young_Victoria
The Blind Side (film),https://en.wikipedia.org/wiki/The_Blind_Side_(film)
Music by Prudence,https://en.wikipedia.org/wiki/Music_by_Prudence
The Secret in Their Eyes,https://en.wikipedia.org/wiki/The_Secret_in_Their_Eyes
The Cove (film),https://en.wikipedia.org/wiki/The_Cove_(film)
The New Tenants,https://en.wikipedia.org/wiki/The_New_Tenants
Logorama,https://en.wikipedia.org/wiki/Logorama
Slumdog Millionaire,https://en.wikipedia.org/wiki/Slumdog_Millionaire
The Curious Case of Benjamin Button (film),https://en.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button_(film)
Milk (2008 American film),https://en.wikipedia.org/wiki/Milk_(2008_American_film)
The Dark Knight (film),https://en.wikipedia.org/wiki/The_Dark_Knight_(film)
WALL-E,https://en.wikipedia.org/wiki/WALL-E
The Reader (2008 film),https://en.wikipedia.org/wiki/The_Reader_(2008_film)
The Duchess (film),https://en.wikipedia.org/wiki/The_Duchess_(film)
Departures (2008 film),https://en.wikipedia.org/wiki/Departures_(2008_film)
Vicky Cristina Barcelona,https://en.wikipedia.org/wiki/Vicky_Cristina_Barcelona
Smile Pinki,https://en.wikipedia.org/wiki/Smile_Pinki
Man on Wire,https://en.wikipedia.org/wiki/Man_on_Wire
Toyland (film),https://en.wikipedia.org/wiki/Toyland_(film)
La Maison en Petits Cubes,https://en.wikipedia.org/wiki/La_Maison_en_Petits_Cubes
No Country for Old Men (film),https://en.wikipedia.org/wiki/No_Country_for_Old_Men_(film)
The Bourne Ultimatum (film),https://en.wikipedia.org/wiki/The_Bourne_Ultimatum_(film)
There Will Be Blood,https://en.wikipedia.org/wiki/There_Will_Be_Blood
La Vie en rose (film),https://en.wikipedia.org/wiki/La_Vie_en_rose_(film)
Atonement (2007 film),https://en.wikipedia.org/wiki/Atonement_(2007_film)
Michael Clayton (film),https://en.wikipedia.org/wiki/Michael_Clayton_(film)
Ratatouille (film),https://en.wikipedia.org/wiki/Ratatouille_(film)
Juno (film),https://en.wikipedia.org/wiki/Juno_(film)
Sweeney Todd: The Demon Barber of Fleet Street (2007 film),https://en.wikipedia.org/wiki/Sweeney_Todd:_The_Demon_Barber_of_Fleet_Street_(2007_film)
The Golden Compass (film),https://en.wikipedia.org/wiki/The_Golden_Compass_(film)
Elizabeth: The Golden Age,https://en.wikipedia.org/wiki/Elizabeth:_The_Golden_Age
Taxi to the Dark Side,https://en.wikipedia.org/wiki/Taxi_to_the_Dark_Side
Peter & the Wolf (2006 film),https://en.wikipedia.org/wiki/Peter_%26_the_Wolf_(2006_film)
Once (film),https://en.wikipedia.org/wiki/Once_(film)
Le Mozart des pickpockets,https://en.wikipedia.org/wiki/Le_Mozart_des_pickpockets
The Counterfeiters (2007 film),https://en.wikipedia.org/wiki/The_Counterfeiters_(2007_film)
Freeheld (2007 film),https://en.wikipedia.org/wiki/Freeheld_(2007_film)
The Departed,https://en.wikipedia.org/wiki/The_Departed
Pan's Labyrinth,https://en.wikipedia.org/wiki/Pan%27s_Labyrinth
Dreamgirls (film),https://en.wikipedia.org/wiki/Dreamgirls_(film)
Little Miss Sunshine,https://en.wikipedia.org/wiki/Little_Miss_Sunshine
An Inconvenient Truth,https://en.wikipedia.org/wiki/An_Inconvenient_Truth
Babel (film),https://en.wikipedia.org/wiki/Babel_(film)
The Queen (2006 film),https://en.wikipedia.org/wiki/The_Queen_(2006_film)
Letters from Iwo Jima,https://en.wikipedia.org/wiki/Letters_from_Iwo_Jima
Pirates of the Caribbean: Dead Man's Chest,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest
The Danish Poet,https://en.wikipedia.org/wiki/The_Danish_Poet
Happy Feet,https://en.wikipedia.org/wiki/Happy_Feet
The Last King of Scotland (film),https://en.wikipedia.org/wiki/The_Last_King_of_Scotland_(film)
The Lives of Others,https://en.wikipedia.org/wiki/The_Lives_of_Others
Marie Antoinette (2006 film),https://en.wikipedia.org/wiki/Marie_Antoinette_(2006_film)
West Bank Story,https://en.wikipedia.org/wiki/West_Bank_Story
The Blood of Yingzhou District,https://en.wikipedia.org/wiki/The_Blood_of_Yingzhou_District
Crash (2004 film),https://en.wikipedia.org/wiki/Crash_(2004_film)
Brokeback Mountain,https://en.wikipedia.org/wiki/Brokeback_Mountain
Memoirs of a Geisha (film),https://en.wikipedia.org/wiki/Memoirs_of_a_Geisha_(film)
King Kong (2005 film),https://en.wikipedia.org/wiki/King_Kong_(2005_film)
Capote (film),https://en.wikipedia.org/wiki/Capote_(film)
Walk the Line,https://en.wikipedia.org/wiki/Walk_the_Line
The Constant Gardener (film),https://en.wikipedia.org/wiki/The_Constant_Gardener_(film)
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_The_Lion,_the_Witch_and_the_Wardrobe"
Hustle & Flow,https://en.wikipedia.org/wiki/Hustle_%26_Flow
Syriana,https://en.wikipedia.org/wiki/Syriana
March of the Penguins,https://en.wikipedia.org/wiki/March_of_the_Penguins
Six Shooter (film),https://en.wikipedia.org/wiki/Six_Shooter_(film)
The Moon and the Son: An Imagined Conversation,https://en.wikipedia.org/wiki/The_Moon_and_the_Son:_An_Imagined_Conversation
A Note of Triumph: The Golden Age of Norman Corwin,https://en.wikipedia.org/wiki/A_Note_of_Triumph:_The_Golden_Age_of_Norman_Corwin
Tsotsi,https://en.wikipedia.org/wiki/Tsotsi
Wallace & Gromit: The Curse of the Were-Rabbit,https://en.wikipedia.org/wiki/Wallace_%26_Gromit:_The_Curse_of_the_Were-Rabbit
Million Dollar Baby,https://en.wikipedia.org/wiki/Million_Dollar_Baby
The Aviator (2004 film),https://en.wikipedia.org/wiki/The_Aviator_(2004_film)
Ray (film),https://en.wikipedia.org/wiki/Ray_(film)
The Incredibles,https://en.wikipedia.org/wiki/The_Incredibles
Finding Neverland (film),https://en.wikipedia.org/wiki/Finding_Neverland_(film)
Sideways,https://en.wikipedia.org/wiki/Sideways
Lemony Snicket's A Series of Unfortunate Events,https://en.wikipedia.org/wiki/Lemony_Snicket%27s_A_Series_of_Unfortunate_Events
Spider-Man 2,https://en.wikipedia.org/wiki/Spider-Man_2
Eternal Sunshine of the Spotless Mind,https://en.wikipedia.org/wiki/Eternal_Sunshine_of_the_Spotless_Mind
The Motorcycle Diaries (film),https://en.wikipedia.org/wiki/The_Motorcycle_Diaries_(film)
The Sea Inside,https://en.wikipedia.org/wiki/The_Sea_Inside
Born into Brothels,https://en.wikipedia.org/wiki/Born_into_Brothels
Mighty Times: The Children's March,https://en.wikipedia.org/wiki/Mighty_Times:_The_Children%27s_March
Wasp (2003 film),https://en.wikipedia.org/wiki/Wasp_(2003_film)
Ryan (film),https://en.wikipedia.org/wiki/Ryan_(film)
The Lord of the Rings: The Return of the King,https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King
Master and Commander: The Far Side of the World,https://en.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World
Mystic River (film),https://en.wikipedia.org/wiki/Mystic_River_(film)
Cold Mountain (film),https://en.wikipedia.org/wiki/Cold_Mountain_(film)
Lost in Translation (film),https://en.wikipedia.org/wiki/Lost_in_Translation_(film)
Finding Nemo,https://en.wikipedia.org/wiki/Finding_Nemo
The Barbarian Invasions,https://en.wikipedia.org/wiki/The_Barbarian_Invasions
Two Soldiers (2003 film),https://en.wikipedia.org/wiki/Two_Soldiers_(2003_film)
Monster (2003 film),https://en.wikipedia.org/wiki/Monster_(2003_film)
Harvie Krumpet,https://en.wikipedia.org/wiki/Harvie_Krumpet
Chernobyl Heart,https://en.wikipedia.org/wiki/Chernobyl_Heart
The Fog of War,https://en.wikipedia.org/wiki/The_Fog_of_War
Chicago (2002 film),https://en.wikipedia.org/wiki/Chicago_(2002_film)
The Pianist (2002 film),https://en.wikipedia.org/wiki/The_Pianist_(2002_film)
The Lord of the Rings: The Two Towers,https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers
Frida,https://en.wikipedia.org/wiki/Frida
The Hours (film),https://en.wikipedia.org/wiki/The_Hours_(film)
Road to Perdition,https://en.wikipedia.org/wiki/Road_to_Perdition
Adaptation (film),https://en.wikipedia.org/wiki/Adaptation_(film)
Talk to Her,https://en.wikipedia.org/wiki/Talk_to_Her
This Charming Man (film),https://en.wikipedia.org/wiki/This_Charming_Man_(film)
Spirited Away,https://en.wikipedia.org/wiki/Spirited_Away
Nowhere in Africa,https://en.wikipedia.org/wiki/Nowhere_in_Africa
The ChubbChubbs!,https://en.wikipedia.org/wiki/The_ChubbChubbs!
Twin Towers (film),https://en.wikipedia.org/wiki/Twin_Towers_(film)
Bowling for Columbine,https://en.wikipedia.org/wiki/Bowling_for_Columbine
8 Mile (film),https://en.wikipedia.org/wiki/8_Mile_(film)
A Beautiful Mind (film),https://en.wikipedia.org/wiki/A_Beautiful_Mind_(film)
The Lord of the Rings: The Fellowship of the Ring,https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring
Moulin Rouge!,https://en.wikipedia.org/wiki/Moulin_Rouge!
Black Hawk Down (film),https://en.wikipedia.org/wiki/Black_Hawk_Down_(film)
Gosford Park,https://en.wikipedia.org/wiki/Gosford_Park
"Monsters, Inc.","https://en.wikipedia.org/wiki/Monsters,_Inc."
Pearl Harbor (film),https://en.wikipedia.org/wiki/Pearl_Harbor_(film)
Iris (2001 film),https://en.wikipedia.org/wiki/Iris_(2001_film)
Shrek,https://en.wikipedia.org/wiki/Shrek
Training Day,https://en.wikipedia.org/wiki/Training_Day
Monster's Ball,https://en.wikipedia.org/wiki/Monster%27s_Ball
Thoth (film),https://en.wikipedia.org/wiki/Thoth_(film)
For the Birds (film),https://en.wikipedia.org/wiki/For_the_Birds_(film)
No Man's Land (2001 film),https://en.wikipedia.org/wiki/No_Man%27s_Land_(2001_film)
Murder on a Sunday Morning,https://en.wikipedia.org/wiki/Murder_on_a_Sunday_Morning
The Accountant (2001 film),https://en.wikipedia.org/wiki/The_Accountant_(2001_film)
Gladiator (2000 film),https://en.wikipedia.org/wiki/Gladiator_(2000_film)
"Crouching Tiger, Hidden Dragon","https://en.wikipedia.org/wiki/Crouching_Tiger,_Hidden_Dragon"
Traffic (2000 film),https://en.wikipedia.org/wiki/Traffic_(2000_film)
Erin Brockovich (film),https://en.wikipedia.org/wiki/Erin_Brockovich_(film)
Almost Famous,https://en.wikipedia.org/wiki/Almost_Famous
Wonder Boys (film),https://en.wikipedia.org/wiki/Wonder_Boys_(film)
How the Grinch Stole Christmas (2000 film),https://en.wikipedia.org/wiki/How_the_Grinch_Stole_Christmas_(2000_film)
U-571 (film),https://en.wikipedia.org/wiki/U-571_(film)
Pollock (film),https://en.wikipedia.org/wiki/Pollock_(film)
Father and Daughter (film),https://en.wikipedia.org/wiki/Father_and_Daughter_(film)
Into the Arms of Strangers: Stories of the Kindertransport,https://en.wikipedia.org/wiki/Into_the_Arms_of_Strangers:_Stories_of_the_Kindertransport
Quiero ser (I want to be),https://en.wikipedia.org/wiki/Quiero_ser_(I_want_to_be...)
Big Mama (film),https://en.wikipedia.org/wiki/Big_Mama_(film)
American Beauty (1999 film),https://en.wikipedia.org/wiki/American_Beauty_(1999_film)
The Matrix,https://en.wikipedia.org/wiki/The_Matrix
The Cider House Rules (film),https://en.wikipedia.org/wiki/The_Cider_House_Rules_(film)
Topsy-Turvy,https://en.wikipedia.org/wiki/Topsy-Turvy
Sleepy Hollow (film),https://en.wikipedia.org/wiki/Sleepy_Hollow_(film)
Boys Don't Cry (1999 film),https://en.wikipedia.org/wiki/Boys_Don%27t_Cry_(1999_film)
Tarzan (1999 film),https://en.wikipedia.org/wiki/Tarzan_(1999_film)
One Day in September,https://en.wikipedia.org/wiki/One_Day_in_September
The Red Violin,https://en.wikipedia.org/wiki/The_Red_Violin
The Old Man and the Sea (1999 film),https://en.wikipedia.org/wiki/The_Old_Man_and_the_Sea_(1999_film)
My Mother Dreams the Satan's Disciples in New York,https://en.wikipedia.org/wiki/My_Mother_Dreams_the_Satan%27s_Disciples_in_New_York
King Gimp,https://en.wikipedia.org/wiki/King_Gimp
"Girl, Interrupted (film)","https://en.wikipedia.org/wiki/Girl,_Interrupted_(film)"
All About My Mother,https://en.wikipedia.org/wiki/All_About_My_Mother
Shakespeare in Love,https://en.wikipedia.org/wiki/Shakespeare_in_Love
Saving Private Ryan,https://en.wikipedia.org/wiki/Saving_Private_Ryan
Life Is Beautiful,https://en.wikipedia.org/wiki/Life_Is_Beautiful
Elizabeth (film),https://en.wikipedia.org/wiki/Elizabeth_(film)
Gods and Monsters (film),https://en.wikipedia.org/wiki/Gods_and_Monsters_(film)
The Prince of Egypt,https://en.wikipedia.org/wiki/The_Prince_of_Egypt
Affliction (1997 film),https://en.wikipedia.org/wiki/Affliction_(1997_film)
What Dreams May Come (film),https://en.wikipedia.org/wiki/What_Dreams_May_Come_(film)
The Personals: Improvisations on Romance in the Golden Years,https://en.wikipedia.org/wiki/The_Personals:_Improvisations_on_Romance_in_the_Golden_Years
The Last Days,https://en.wikipedia.org/wiki/The_Last_Days
Election Night (1998 film),https://en.wikipedia.org/wiki/Election_Night_(1998_film)
Bunny (1998 film),https://en.wikipedia.org/wiki/Bunny_(1998_film)
Titanic (1997 film),https://en.wikipedia.org/wiki/Titanic_(1997_film)
Good Will Hunting,https://en.wikipedia.org/wiki/Good_Will_Hunting
L.A. Confidential (film),https://en.wikipedia.org/wiki/L.A._Confidential_(film)
As Good as It Gets,https://en.wikipedia.org/wiki/As_Good_as_It_Gets
The Full Monty,https://en.wikipedia.org/wiki/The_Full_Monty
Men in Black (1997 film),https://en.wikipedia.org/wiki/Men_in_Black_(1997_film)
Visas and Virtue,https://en.wikipedia.org/wiki/Visas_and_Virtue
Character (film),https://en.wikipedia.org/wiki/Character_(film)
Geri's Game,https://en.wikipedia.org/wiki/Geri%27s_Game
A Story of Healing,https://en.wikipedia.org/wiki/A_Story_of_Healing
The Long Way Home (1997 film),https://en.wikipedia.org/wiki/The_Long_Way_Home_(1997_film)
The English Patient (film),https://en.wikipedia.org/wiki/The_English_Patient_(film)
Fargo (1996 film),https://en.wikipedia.org/wiki/Fargo_(1996_film)
Shine (film),https://en.wikipedia.org/wiki/Shine_(film)
Evita (1996 film),https://en.wikipedia.org/wiki/Evita_(1996_film)
Jerry Maguire,https://en.wikipedia.org/wiki/Jerry_Maguire
Independence Day (1996 film),https://en.wikipedia.org/wiki/Independence_Day_(1996_film)
Emma (1996 theatrical film),https://en.wikipedia.org/wiki/Emma_(1996_theatrical_film)
Sling Blade (film),https://en.wikipedia.org/wiki/Sling_Blade_(film)
The Ghost and the Darkness,https://en.wikipedia.org/wiki/The_Ghost_and_the_Darkness
Kolya,https://en.wikipedia.org/wiki/Kolya
